no,plate_identifier,Inner.Core.Sample.ID,Sample.Mass.Added.to.Tube..mg.,Date.Weighed,Name.of.Weigher,Notes,Sample.Archived,Sample.Notes,Extraction.Plate.ID,Plate.Well.No.,Plate.Position,Blank.Well.,Sample.Added.to.Extraction.Plate,Name.of.Person.Adding.to.Plate,Date.Plate.Extracted,species,core_type,material,lab_id,�..Well,Sample.description.1,Sample.description.2,Sample.description.3,Sample.description.4,Target,Conc.copies.µL.,Molecular.Weight.pg.µL.,Status,Status.Reason,Experiment,SampleType,TargetType,Supermix,DyeName.s.,Copies.20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted.Droplets,Positives,Negatives
64,3A5,"BEAL_YB10
Wood_Outer
Lab ID: 33a",108,7/21/22,Qespi,,x,,Plate 3,33,A5,,8/8/22,Cade,8/8/22,BEAL,Outer,Wood,33a,A5,Plate 3,,NA,loose,mmox,1.297625661,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,25.95251274,NA,NA,2.07515645,0.744056523,13607,15,13592
65,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,,NA,strict,mcra,0.064055242,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.281104803,NA,NA,0.305959284,0.00269025,18367,1,18366
66,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,,NA,strict,mmox,0.081662484,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.63324964,NA,NA,0.390071124,0.00342971,14407,1,14406
67,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,NA,NA,strict,pmoa,0.249790281,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.99580574,NA,NA,0.662143588,0.059278764,14131,3,14128
68,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,NA,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.202679947,0,17392,0,17392
69,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,,NA,loose,mcra,1.666570783,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,33.33141708,NA,NA,2.395154953,1.103454471,18367,26,18341
70,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,NA,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.202679947,0,17392,0,17392
71,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,,NA,loose,mmox,1.797885299,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,35.95770645,NA,NA,2.661929131,1.145017028,14407,22,14385
72,3A8,"BELE_BB5
Wood_Outer
Lab ID: 57a",101.6,7/25/22,Qespi,,x,,Plate 3,57,A8,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,57a,A8,Plate 3,NA,NA,loose,pmoa,2.834066868,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,56.68133545,NA,NA,3.901026726,1.982462525,14131,34,14097
73,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.282870293,0,12462,0,12462
74,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,NA,NA,strict,pmoa,0.63983053,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.79661083,NA,NA,1.159344554,0.305084676,16553,9,16544
75,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,,NA,loose,mmox,0.661018133,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,13.22036266,NA,NA,1.287628412,0.280792892,12462,7,12455
76,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,,NA,strict,mcra,0.132410869,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.64821744,NA,NA,0.424164623,0.020059289,17771,2,17769
77,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,,NA,loose,mcra,0.264836639,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,5.296732903,NA,NA,0.624514043,0.079908177,17771,4,17767
78,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,NA,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.18471846,0,19083,0,19083
79,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,NA,NA,loose,pmoa,9.490882874,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,189.8176575,NA,NA,11.1050024,7.878973484,16553,133,16420
80,3A9,"BELE_BBX7
Wood_Outer
Lab ID: 65a",100.4,7/27/22,Qespi + Jon,,x,,Plate 3,65,A9,,8/8/22,Cade,8/8/22,BELE,Outer,Wood,65a,A9,Plate 3,NA,NA,loose,mcra_probe,0.061651804,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.233036041,NA,NA,0.294478178,0.002589311,19083,1,19082
81,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,NA,NA,strict,mcra_probe,0.204360709,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.087213993,NA,NA,0.541701674,0.0484984,17272,3,17269
82,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,NA,NA,strict,pmoa,0.640081882,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,12.80163765,NA,NA,1.198758006,0.289753973,14708,8,14700
83,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,,NA,loose,mmox,1.549823165,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,30.99646378,NA,NA,2.336286545,0.963672459,15192,20,15172
84,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,NA,NA,loose,mcra_probe,0.953987181,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,19.07974434,NA,NA,1.548985362,0.535364151,17272,14,17258
85,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,,NA,strict,mmox,0.077442691,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.548853874,NA,NA,0.369912237,0.00325249,15192,1,15191
86,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.208890006,0,16875,0,16875
87,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,NA,NA,loose,pmoa,5.050097942,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,101.0019608,NA,NA,6.407536983,3.900217295,14708,63,14645
88,3B1,"ACRU_RM10
Wood_Outer
Lab ID: 2a",100.5,7/25/22,Qespi,,x,2 samples labelled RM2Outer-- why?,Plate 3,2,B1,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,2a,B1,Plate 3,,NA,loose,mcra,0.348635525,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,6.972710609,NA,NA,0.757716715,0.122568481,16875,5,16870
89,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,,NA,loose,mcra,0.701323748,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.02647495,NA,NA,1.205961704,0.362085879,18458,11,18447
90,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,NA,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.190036699,0,18549,0,18549
91,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,NA,NA,strict,pmoa,0.167600349,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.352006912,NA,NA,0.53690815,0.025389915,14040,2,14038
92,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,NA,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.190036699,0,18549,0,18549
93,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,,NA,strict,mcra,0.127482325,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.549646378,NA,NA,0.408374637,0.019312683,18458,2,18456
94,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.250966936,0,14046,0,14046
95,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,NA,NA,loose,pmoa,2.516515493,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,50.33031082,NA,NA,3.532195091,1.717525959,14040,30,14010
96,3B10,"FAGR_AB10
Wood_Outer
Lab ID: 74a",108,7/20/22,Qespi,,x,,Plate 3,74,B10,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,74a,B10,Plate 3,,NA,loose,mmox,2.68332696,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,53.66653824,NA,NA,3.728040457,1.855203032,14046,32,14014
97,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,NA,NA,loose,pmoa,0.580614686,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,11.61229324,NA,NA,1.087362647,0.262837827,16214,8,16206
98,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,NA,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.183889687,0,19169,0,19169
99,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,,NA,loose,mcra,0.22233215,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,4.446642876,NA,NA,0.58934629,0.052763026,15876,3,15873
100,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,,NA,strict,mmox,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.247791156,0,14226,0,14226
101,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,NA,NA,loose,mcra_probe,0.122753605,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.455072165,NA,NA,0.393225014,0.018596347,19169,2,19167
102,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,NA,NA,strict,pmoa,0.072561175,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.451223493,NA,NA,0.346592516,0.003047479,16214,1,16213
103,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,,NA,loose,mmox,1.572323918,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,31.44647789,NA,NA,2.393995523,0.964578569,14226,19,14207
104,3B11,"FAGR_AB501
Wood_Outer
Lab ID: 82a",103.6,7/20/22,Qespi,,x,,Plate 3,82,B11,,8/8/22,Cade,8/8/22,FAGR,Outer,Wood,82a,B11,Plate 3,,NA,strict,mcra,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,0,NA,NA,0.222035691,0,15876,0,15876
105,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,NA,NA,loose,mcra_probe,0.377861112,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.557222366,NA,NA,0.772477627,0.147981152,18684,6,18678
106,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,NA,NA,loose,pmoa,4.994929314,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,99.89859009,NA,NA,6.373430252,3.831964731,14162,60,14102
107,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,NA,NA,strict,mcra_probe,0.062968425,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.259368539,NA,NA,0.300767601,0.002644606,18684,1,18683
108,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,,NA,strict,mcra,0.122978158,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.459563255,NA,NA,0.393944412,0.018630365,19134,2,19132
109,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,,NA,loose,mmox,1.4282974,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,28.56594849,NA,NA,2.252678156,0.834986329,13187,16,13171
110,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,NA,NA,strict,pmoa,0.166156426,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,3.323128462,NA,NA,0.532281876,0.025171191,14162,2,14160
111,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,,NA,loose,mcra,0.122978158,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.459563255,NA,NA,0.393944412,0.018630365,19134,2,19132
112,3B12,"FRAM_WA102
Wood_Outer
Lab ID: 90a",100,7/20/22,Qespi,,x,,Plate 3,90,B12,,8/8/22,Cade,8/8/22,FRAM,Outer,Wood,90a,B12,Plate 3,,NA,strict,mmox,0.089217812,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.784356236,NA,NA,0.426165253,0.003747012,13187,1,13186
113,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,NA,NA,loose,pmoa,3.497294664,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,69.94589233,NA,NA,4.735618114,2.496927261,12802,38,12764
114,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,NA,NA,strict,pmoa,0.735409081,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,14.70818138,NA,NA,1.377337217,0.332899511,12802,8,12794
115,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,,NA,loose,mmox,1.256715775,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,25.13431549,NA,NA,1.956918955,0.747731924,15923,17,15906
116,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,NA,NA,strict,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.187081322,0,18842,0,18842
117,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,,NA,strict,mmox,0.073887303,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.47774601,NA,NA,0.352927595,0.003103173,15923,1,15922
118,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,NA,NA,loose,mcra_probe,0,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,NA,NA,0.187081322,0,18842,0,18842
119,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,,NA,strict,mcra,0.067845255,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.356905103,NA,NA,0.324064195,0.002849422,17341,1,17340
120,3B2,"ACRU_RM304
Wood_Outer
Lab ID: 10a",101.5,7/25/22,Qespi,,x,,Plate 3,10,B2,,8/8/22,Cade,8/8/22,ACRU,Outer,Wood,10a,B2,Plate 3,,NA,loose,mcra,0.135694414,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,2.713888168,NA,NA,0.434684455,0.020556699,17341,2,17339
121,3B3,"ACSA_SM10
Wood_Outer
Lab ID: 18a",110.8,7/22/22,Qespi,,x,,Plate 3,18,B3,,8/8/22,Cade,8/8/22,ACSA,Outer,Wood,18a,B3,Plate 3,NA,NA,loose,pmoa,1.600749373,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,32.01498795,NA,NA,2.413081884,0.995329976,14709,20,14689
122,3B3,"ACSA_SM10
Wood_Outer
Lab ID: 18a",110.8,7/22/22,Qespi,,x,,Plate 3,18,B3,,8/8/22,Cade,8/8/22,ACSA,Outer,Wood,18a,B3,Plate 3,NA,NA,strict,mcra_probe,0.060342655,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.206853151,NA,NA,0.288224429,0.002534329,19497,1,19496
123,3B3,"ACSA_SM10
Wood_Outer
Lab ID: 18a",110.8,7/22/22,Qespi,,x,,Plate 3,18,B3,,8/8/22,Cade,8/8/22,ACSA,Outer,Wood,18a,B3,Plate 3,,NA,loose,mmox,1.582208276,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,31.64416504,NA,NA,2.495517492,0.924937963,11905,16,11889
124,3B3,"ACSA_SM10
Wood_Outer
Lab ID: 18a",110.8,7/22/22,Qespi,,x,,Plate 3,18,B3,,8/8/22,Cade,8/8/22,ACSA,Outer,Wood,18a,B3,Plate 3,,NA,strict,mcra,0.066816442,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,1.336328864,NA,NA,0.319149584,0.002806214,17608,1,17607
125,3B3,"ACSA_SM10
Wood_Outer
Lab ID: 18a",110.8,7/22/22,Qespi,,x,,Plate 3,18,B3,,8/8/22,Cade,8/8/22,ACSA,Outer,Wood,18a,B3,Plate 3,NA,NA,loose,mcra_probe,0.422463596,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8.449272156,NA,NA,0.822857678,0.17946814,19497,7,19490
126,3B3,"ACSA_SM10
Wood_Outer
Lab ID: 18a",110.8,7/22/22,Qespi,,x,,Plate 3,18,B3,,8/8/22,Cade,8/8/22,ACSA,Outer,Wood,18a,B3,Plate 3,NA,NA,strict,pmoa,0.399983227,NA,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR EvaGreen Supermix,EvaGreen,7.999664307,NA,NA,0.869336903,0.140618593,14709,5,14704
