,fluxid,ch4_slopes,co2_slopes,ch4_r2,co2_r2,Date,Personnel,Plot,seq_id,Tree_sp,Measurement.height,Chamber.ID,Temp_stem,Temp_air,DBH,Perimeter,Flux.Start.Time,Flux.End.Time,Corrected.Start.Time,Corrected.End.Time,HMS_Start,HMS_End,Gas_analyser,Date_full,date.parsed,starttime,endtime,chamber_vol,chamber_area,glc,pressure,CH4_lin_flux,CO2_lin_flux
323,YB10_50,0.000197109,0.832813974,0.984536705,0.99128099,210805,JG/LL/WA,Lowland,YB10,BEAL,50,3,18.1,17,27,,90800,91500,90800,91500,9:08:00,9:15:00,LGR3,20210805,8/5/2021,8/5/2021 9:08,8/5/2021 9:15,0.000981942,0.0272544,0.00831447,101.325,0.298427873,1.260901965
324,YB10_125,3.36E-05,0.661062291,0.884501231,0.996121566,210805,JG/LL/WA,Lowland,YB10,BEAL,125,3,18.2,17,22,,91700,92700,91700,92700,9:17:00,9:27:00,LGR3,20210805,8/5/2021,8/5/2021 9:17,8/5/2021 9:27,0.000981942,0.0272544,0.00831447,101.325,0.050802929,1.000865462
325,YB10_200,2.55E-05,0.456817303,0.940250355,0.988707779,210805,JG/LL/WA,Lowland,YB10,BEAL,200,3,18.9,17,21,,93200,94200,93200,94200,9:32:00,9:42:00,LGR3,20210805,8/5/2021,8/5/2021 9:32,8/5/2021 9:42,0.000981942,0.0272544,0.00831447,101.325,0.038583439,0.69163325
326,YB9_50,0.001084272,0.924676761,0.999704739,0.998632016,210805,JG/LL/WA,Lowland,YB9,BEAL,50,3,18.4,17,30.5,,100000,101000,100000,101000,10:00:00,10:10:00,LGR3,20210805,8/5/2021,8/5/2021 10:00,8/5/2021 10:10,0.000981942,0.0272544,0.00831447,101.325,1.64161665,1.399984609
327,YB9_125,0.00019024,0.736251579,0.994131808,0.999467067,210805,JG/LL/WA,Lowland,YB9,BEAL,125,3,18.4,17,26,,101200,101600,101200,101600,10:12:00,10:16:00,LGR3,20210805,8/5/2021,8/5/2021 10:12,8/5/2021 10:16,0.000981942,0.0272544,0.00831447,101.325,0.288028312,1.114703995
328,YB2_50,0.000312019,0.506528198,0.990737556,0.994850746,210805,JG/LL/WA,Lowland,YB2,BEAL,50,6,19.1,17.1,28,,111400,112200,111400,112200,11:14:00,11:22:00,LGR3,20210805,8/5/2021,8/5/2021 11:14,8/5/2021 11:22,0.002531942,0.0541751,0.00831447,101.325,0.612589133,0.994470709
329,YB2_200,3.48E-05,0.751803232,0.955254743,0.997709212,210805,JG/LL/WA,Lowland,YB2,BEAL,200,6,18.9,17.1,27,,113000,113800,113000,113800,11:30:00,11:38:00,LGR3,20210805,8/5/2021,8/5/2021 11:30,8/5/2021 11:38,0.002531942,0.0541751,0.00831447,101.325,0.068333002,1.476021071
330,HM7_50,3.60E-05,0.860643918,0.945490795,0.998673705,210805,JG/LL/WA,Lowland,HM7,TSCA,50,6,19,17.2,31,,114800,115800,114800,115800,11:48:00,11:58:00,LGR3,20210805,8/5/2021,8/5/2021 11:48,8/5/2021 11:58,0.002531942,0.0541751,0.00831447,101.325,0.070581085,1.689126571
331,HM7_125,-3.27E-05,-0.265783496,0.563952027,0.176010673,210805,JG/LL/WA,Lowland,HM7,TSCA,125,6,19.1,17.2,31.5,,120100,121100,120100,121100,12:01:00,12:11:00,LGR3,20210805,8/5/2021,8/5/2021 12:01,8/5/2021 12:11,0.002531942,0.0541751,0.00831447,101.325,-0.064150984,-0.521634971
332,RM10_125,1.91E-05,0.652212674,0.907005371,0.991023339,210805,JG/LL/WA,Lowland,RM10,ACRU,125,6,19,17.2,31,,123000,123800,123000,123800,12:30:00,12:38:00,LGR3,20210805,8/5/2021,8/5/2021 12:30,8/5/2021 12:38,0.002531942,0.0541751,0.00831447,101.325,0.037577259,1.280052917
333,RM10_200,2.02E-05,0.560473033,0.920946288,0.995028088,210805,JG/LL/WA,Lowland,RM10,ACRU,200,6,18.9,17.2,29,,123900,124900,123900,124900,12:39:00,12:49:00,LGR3,20210805,8/5/2021,8/5/2021 12:39,8/5/2021 12:49,0.002531942,0.0541751,0.00831447,101.325,0.03964205,1.100001839
334,AB 4/6_50,1.09E-05,0.823628001,0.781291106,0.998819427,210806,JG/LL/WA,Lowland,AB4/6,FAGR,50,3,21.4,21.6,31,,90000,91000,90000,91000,9:00:00,9:10:00,LGR3,20210806,8/6/2021,8/6/2021 9:00,8/6/2021 9:10,0.000981942,0.0272544,0.00831447,101.325,0.016230629,1.227523108
335,AB 4/6_125,1.61E-05,0.745184157,0.832944407,0.998016485,210806,JG/LL/WA,Lowland,AB4/6,FAGR,125,3,21.4,21.6,23,,91130,92130,91130,92130,9:11:30,9:21:30,LGR3,20210806,8/6/2021,8/6/2021 9:11,8/6/2021 9:21,0.000981942,0.0272544,0.00831447,101.325,0.023944574,1.110611551
336,AB 4/6_200,1.50E-06,0.613926504,0.025481297,0.986966567,210806,JG/LL/WA,Lowland,AB4/6,FAGR,200,3,21.4,21.6,22,,92300,93300,92300,93300,9:23:00,9:33:00,LGR3,20210806,8/6/2021,8/6/2021 9:23,8/6/2021 9:33,0.000981942,0.0272544,0.00831447,101.325,0.002233036,0.914987068
337,AB 3/5_50,3.66E-05,1.338632359,0.464874721,0.947664831,210806,JG/LL/WA,Lowland,AB3/5,FAGR,50,6,21.2,21.7,46,,93500,94500,93500,94500,9:35:00,9:45:00,LGR3,20210806,8/6/2021,8/6/2021 9:35,8/6/2021 9:45,0.002531942,0.0541751,0.00831447,101.325,0.070663016,2.587124214
338,AB 3/5_125,3.54E-06,0.961614027,0.14377541,0.999938095,210806,JG/LL/WA,Lowland,AB3/5,FAGR,125,6,21.2,21.7,44,,94700,95700,94700,95700,9:47:00,9:57:00,LGR3,20210806,8/6/2021,8/6/2021 9:47,8/6/2021 9:57,0.002531942,0.0541751,0.00831447,101.325,0.006834666,1.85847512
339,AB 3/5_200,3.52E-06,0.838686487,0.071947998,0.999898001,210806,JG/LL/WA,Lowland,AB3/5,FAGR,200,6,21.2,21.7,45,,95900,100900,95900,100900,9:59:00,10:09:00,LGR3,20210806,8/6/2021,8/6/2021 9:59,8/6/2021 10:09,0.002531942,0.0541751,0.00831447,101.325,0.006805082,1.620897705
340,AB 6prime_50,0.000100511,0.919499223,0.994547438,0.999527753,210806,JG/LL/WA,Lowland,AB6',FAGR,50,6,21.8,21.8,,,101100,102100,101100,102100,10:11:00,10:21:00,LGR3,20210806,8/6/2021,8/6/2021 10:11,8/6/2021 10:21,0.002531942,0.0541751,0.00831447,101.325,0.194188677,1.77647862
341,AB 6prime_125,8.73E-05,1.210404819,0.988586515,0.999568647,210806,JG/LL/WA,Lowland,AB6',FAGR,125,6,21.8,21.8,,,102700,103400,102700,103400,10:27:00,10:34:00,LGR3,20210806,8/6/2021,8/6/2021 10:27,8/6/2021 10:34,0.002531942,0.0541751,0.00831447,101.325,0.168680351,2.338510168
342,AB 6prime_200,9.50E-05,0.729155785,0.995764452,0.991582262,210806,JG/LL/WA,Lowland,AB6',FAGR,200,6,21.8,21.8,,,103600,104600,103600,104600,10:36:00,10:46:00,LGR3,20210806,8/6/2021,8/6/2021 10:36,8/6/2021 10:46,0.002531942,0.0541751,0.00831447,101.325,0.183582862,1.40873383
343,ABT 14P_50,1.70E-05,0.910813516,0.797771464,0.99925667,210806,JG/LL/WA,Lowland,ABT14P,FAGR,50,3,22.5,23.2,30,,112100,113100,112100,113100,11:21:00,11:31:00,LGR3,20210806,8/6/2021,8/6/2021 11:21,8/6/2021 11:31,0.000981942,0.0272544,0.00831447,101.325,0.025248405,1.350130438
344,ABT 14P_125,2.49E-05,1.108101498,0.927935835,0.99419734,210806,JG/LL/WA,Lowland,ABT14P,FAGR,125,3,22.5,23.2,27,,113300,114300,113300,114300,11:33:00,11:43:00,LGR3,20210806,8/6/2021,8/6/2021 11:33,8/6/2021 11:43,0.000981942,0.0272544,0.00831447,101.325,0.036913155,1.642577251
345,ABT 14P_200,3.31E-05,1.010884284,0.915964278,0.997216201,210806,JG/LL/WA,Lowland,ABT14P,FAGR,200,3,22.8,23.2,25,,114400,115400,114400,115400,11:44:00,11:54:00,LGR3,20210806,8/6/2021,8/6/2021 11:44,8/6/2021 11:54,0.000981942,0.0272544,0.00831447,101.325,0.049012504,1.498468805
346,YBYB_50,5.74E-05,0.801238881,0.958790027,0.998223419,210806,JG/LL/WA,Lowland,YBYB,BEAL,50,3,24,24.6,,,123300,123800,123300,123800,12:33:00,12:38:00,LGR3,20210806,8/6/2021,8/6/2021 12:33,8/6/2021 12:38,0.000981942,0.0272544,0.00831447,101.325,0.0846135,1.182116841
347,YBYB_125,4.12E-06,0.379141023,0.172654384,0.784474836,210806,JG/LL/WA,Lowland,YBYB,BEAL,125,3,24.5,25,,,124300,125300,124300,125300,12:43:00,12:53:00,LGR3,20210806,8/6/2021,8/6/2021 12:43,8/6/2021 12:53,0.000981942,0.0272544,0.00831447,101.325,0.006070719,0.558619162
348,YBYB_200,8.12E-06,-0.107214411,0.486161506,0.179460178,210806,JG/LL/WA,Lowland,YBYB,BEAL,200,3,25.4,25,,,125700,130700,125700,130700,12:57:00,13:07:00,LGR3,20210806,8/6/2021,8/6/2021 12:57,8/6/2021 13:07,0.000981942,0.0272544,0.00831447,101.325,0.011959458,-0.157967671
349,YB CUL8R_125,0.000529883,1.405813788,0.997959405,0.999513918,210806,JG/LL/WA,Lowland,YBCUL8R,BEAL,125,3,33.2,30,22.5,,132700,133100,132700,133100,13:27:00,13:31:00,LGR3,20210806,8/6/2021,8/6/2021 13:27,8/6/2021 13:31,0.000981942,0.0272544,0.00831447,101.325,0.76783689,2.037119406
350,YB CUL8R_200,0.000190934,1.009975947,0.989997096,0.994970277,210806,JG/LL/WA,Lowland,YBCUL8R,BEAL,200,3,33,30,21.5,,133400,134200,133400,134200,13:34:00,13:42:00,LGR3,20210806,8/6/2021,8/6/2021 13:34,8/6/2021 13:42,0.000981942,0.0272544,0.00831447,101.325,0.276676932,1.46352356
353,WA12_50,2.75E-05,2.371684513,0.710826586,0.999657435,210809,JG,Lab,WA12,FRAM,50,6,21.5,22.1,63,,134400,134900,134400,134900,13:44:00,13:49:00,LGR3,20210809,8/9/2021,8/9/2021 13:44,8/9/2021 13:49,0.002531942,0.0541751,0.00831447,101.325,0.053050189,4.577452072
354,WA12_125,5.50E-05,2.09711863,0.942250767,0.999397708,210809,JG,Lab,WA12,FRAM,125,6,22.1,22.1,58,,135130,135630,135130,135630,13:51:30,13:56:30,LGR3,20210809,8/9/2021,8/9/2021 13:51,8/9/2021 13:56,0.002531942,0.0541751,0.00831447,101.325,0.106063693,4.047528231
355,WA14_50,2.75E-05,2.128348333,0.940962071,0.999216001,210809,JG,Lab,WA14,FRAM,50,6,21.2,21.5,112,,143600,144600,143600,144600,14:36:00,14:46:00,LGR3,20210809,8/9/2021,8/9/2021 14:36,8/9/2021 14:46,0.002531942,0.0541751,0.00831447,101.325,0.053263876,4.116171925
356,WA1_50,2.75E-05,2.128348333,0.940962071,0.999216001,210809,JG,Lab,WA1,FRAM,50,6,21.2,21.5,112,,143600,144600,143600,144600,14:36:00,14:46:00,LGR3,20210809,8/9/2021,8/9/2021 14:36,8/9/2021 14:46,0.002531942,0.0541751,0.00831447,101.325,0.053263876,4.116171925
357,WA14_125,2.38E-05,1.396373395,0.914879099,0.998857019,210809,JG,Lab,WA14,FRAM,125,6,21.5,21.4,48,,145100,150100,145100,150100,14:51:00,15:01:00,LGR3,20210809,8/9/2021,8/9/2021 14:51,8/9/2021 15:01,0.002531942,0.0541751,0.00831447,101.325,0.046035472,2.701468186
358,WA14_200,2.73E-05,1.619208301,0.920203677,0.999705168,210809,JG,Lab,WA14,FRAM,200,6,21.7,21.3,47,,150200,151200,150200,151200,15:02:00,15:12:00,LGR3,20210809,8/9/2021,8/9/2021 15:02,8/9/2021 15:12,0.002531942,0.0541751,0.00831447,101.325,0.052824622,3.133636068
359,WA1_125,5.93E-05,0.975596405,0.9833406,0.997189123,210809,JG,Lab,WA1,FRAM,125,6,22,21,37,,151500,152500,151500,152500,15:15:00,15:25:00,LGR3,20210809,8/9/2021,8/9/2021 15:15,8/9/2021 15:25,0.002531942,0.0541751,0.00831447,101.325,0.114832081,1.889987616
360,WA1_200,-4.72E-06,0.269900619,0.00848948,0.123117527,210809,JG,Lab,WA1,FRAM,200,6,22.1,21.2,36,,152400,153700,152400,153700,15:24:00,15:37:00,LGR3,20210809,8/9/2021,8/9/2021 15:24,8/9/2021 15:37,0.002531942,0.0541751,0.00831447,101.325,-0.009132379,0.522513253
361,WAX1_125,0.000503994,1.670771186,0.997060922,0.999899079,210809,JG,Lab,WAX1,FRAM,125,6,21.6,21.4,39,,160600,161000,160600,161000,16:06:00,16:10:00,LGR3,20210809,8/9/2021,8/9/2021 16:06,8/9/2021 16:10,0.002531942,0.0541751,0.00831447,101.325,0.975042092,3.232326842
362,WAX1_200,0.000118814,1.341689489,0.990319301,0.999946023,210809,JG,Lab,WAX1,FRAM,200,6,22,21.4,37,,162300,163000,162300,163000,16:23:00,16:30:00,LGR3,20210809,8/9/2021,8/9/2021 16:23,8/9/2021 16:30,0.002531942,0.0541751,0.00831447,101.325,0.229860641,2.595674972
363,WPX2_50,1.10E-05,0.995870784,0.79379815,0.999262422,210809,JG,Lab,WPX2,PIST,50,6,21.2,22,,,165500,170500,165500,170500,16:55:00,17:05:00,LGR3,20210809,8/9/2021,8/9/2021 16:55,8/9/2021 17:05,0.002531942,0.0541751,0.00831447,101.325,0.021169723,1.922724558
364,WPX2_125,1.88E-05,0.96044138,0.913634975,0.998573311,210809,JG,Lab,WPX2,PIST,125,6,22.5,22,,,171000,172000,171000,172000,17:10:00,17:20:00,LGR3,20210809,8/9/2021,8/9/2021 17:10,8/9/2021 17:20,0.002531942,0.0541751,0.00831447,101.325,0.036274796,1.85432112
365,WPX2_200,1.69E-05,0.733707465,0.883694876,0.999050977,210809,JG,Lab,WPX2,PIST,200,6,22.5,22,,,172500,173500,172500,173500,17:25:00,17:35:00,LGR3,20210809,8/9/2021,8/9/2021 17:25,8/9/2021 17:35,0.002531942,0.0541751,0.00831447,101.325,0.03253606,1.416566671
366,WPX22_125,2.15E-05,1.346536392,0.840604615,0.994003839,210809,JG,Lab,WPX22,PIST,125,3,22.5,21.8,,,173700,174700,173700,174700,17:37:00,17:47:00,LGR3,20210809,8/9/2021,8/9/2021 17:37,8/9/2021 17:47,0.000981942,0.0272544,0.00831447,101.325,0.03202747,2.005496608
367,WPX22_200,1.28E-05,1.466828406,0.849334265,0.996313431,210809,JG,Lab,WPX22,PIST,200,3,22.6,21.8,,,174800,175800,174800,175800,17:48:00,17:58:00,LGR3,20210809,8/9/2021,8/9/2021 17:48,8/9/2021 17:58,0.000981942,0.0272544,0.00831447,101.325,0.019044325,2.184656435
368,WA104_50,-1.78E-06,0.031746353,0.251818996,0.080324633,210810,JG,Lab,WA104,FRAM,50,6,22.3,23.5,59.5,,12300,124300,12300,124300,1:23:00,12:43:00,LGR3,20210810,8/10/2021,8/10/2021 1:23,8/10/2021 12:43,0.002531942,0.0541751,0.00831447,101.325,-0.003416583,0.060982503
369,WA105_50,-1.78E-06,0.031746353,0.251818996,0.080324633,210810,JG,Lab,WA105,FRAM,50,6,22.3,23.5,59.5,,12300,124300,12300,124300,1:23:00,12:43:00,LGR3,20210810,8/10/2021,8/10/2021 1:23,8/10/2021 12:43,0.002531942,0.0541751,0.00831447,101.325,-0.003416583,0.060982503
370,WA101_50,7.40E-06,0.831761046,0.319176952,0.964288092,210810,JG,Lab,WA101,FRAM,50,6,21.8,21.7,46,,103400,104400,103400,104400,10:34:00,10:44:00,LGR3,20210810,8/10/2021,8/10/2021 10:34,8/10/2021 10:44,0.002531942,0.0541751,0.00831447,101.325,0.014309372,1.607513168
371,WA101_125,5.78E-06,1.146457347,0.259294895,0.999270883,210810,JG,Lab,WA101,FRAM,125,6,22.1,21.7,41.5,,104500,105500,104500,105500,10:45:00,10:55:00,LGR3,20210810,8/10/2021,8/10/2021 10:45,8/10/2021 10:55,0.002531942,0.0541751,0.00831447,101.325,0.011173929,2.215714826
372,WA101_200,4.93E-06,1.018629327,0.252151801,0.992942728,210810,JG,Lab,WA101,FRAM,200,6,22.2,21.9,41,,105700,110700,105700,110700,10:57:00,11:07:00,LGR3,20210810,8/10/2021,8/10/2021 10:57,8/10/2021 11:07,0.002531942,0.0541751,0.00831447,101.325,0.009529602,1.967331297
373,WA102_50,1.50E-05,0.465169134,0.796055936,0.999331542,210810,JG,Lab,WA102,FRAM,50,6,22.4,22,34.5,,111200,112200,111200,112200,11:12:00,11:22:00,LGR3,20210810,8/10/2021,8/10/2021 11:12,8/10/2021 11:22,0.002531942,0.0541751,0.00831447,101.325,0.028944794,0.898100568
374,WA102_125,5.89E-06,0.383913532,0.37902144,0.994090045,210810,JG,Lab,WA102,FRAM,125,6,22.4,21.9,31,,112400,113400,112400,113400,11:24:00,11:34:00,LGR3,20210810,8/10/2021,8/10/2021 11:24,8/10/2021 11:34,0.002531942,0.0541751,0.00831447,101.325,0.011372541,0.741471983
375,WA102_200,4.51E-06,0.457920144,0.187531671,0.999590095,210810,JG,Lab,WA102,FRAM,200,6,22.3,21.9,29.5,,113600,114600,113600,114600,11:36:00,11:46:00,LGR3,20210810,8/10/2021,8/10/2021 11:36,8/10/2021 11:46,0.002531942,0.0541751,0.00831447,101.325,0.008710589,0.884404766
376,WA103_50,4.15E-05,1.540280329,0.963086626,0.999534494,210810,JG,Lab,WA103,FRAM,50,6,22.2,22.1,53.5,,114900,115900,114900,115900,11:49:00,11:59:00,LGR3,20210810,8/10/2021,8/10/2021 11:49,8/10/2021 11:59,0.002531942,0.0541751,0.00831447,101.325,0.080050929,2.972806605
377,WA103_125,6.68E-06,1.028026723,0.418902607,0.997154386,210810,JG,Lab,WA103,FRAM,125,6,22.6,22.2,37.5,,120000,121000,120000,121000,12:00:00,12:10:00,LGR3,20210810,8/10/2021,8/10/2021 12:00,8/10/2021 12:10,0.002531942,0.0541751,0.00831447,101.325,0.012879124,1.983463205
378,WA103_200,5.94E-06,0.999648756,0.351588255,0.999428524,210810,JG,Lab,WA103,FRAM,200,6,22.6,22.3,36,,121200,122200,121200,122200,12:12:00,12:22:00,LGR3,20210810,8/10/2021,8/10/2021 12:12,8/10/2021 12:22,0.002531942,0.0541751,0.00831447,101.325,0.011456794,1.92805794
379,WA104_125,0.000309242,1.404449834,0.996405667,0.999865148,210810,JG,Lab,WA104,FRAM,125,6,23.3,23.4,41,,125200,125700,125200,125700,12:52:00,12:57:00,LGR3,20210810,8/10/2021,8/10/2021 12:52,8/10/2021 12:57,0.002531942,0.0541751,0.00831447,101.325,0.59423284,2.698759161
380,WA104_200,4.61E-05,0.986566696,0.891734858,0.999849142,210810,JG,Lab,WA104,FRAM,200,6,23.3,23.4,35,,130000,130500,130000,130500,13:00:00,13:05:00,LGR3,20210810,8/10/2021,8/10/2021 13:00,8/10/2021 13:05,0.002531942,0.0541751,0.00831447,101.325,0.08850371,1.895764337
381,WA105_125,0.000715505,0.776425838,0.998912129,0.998891604,210810,JG,Lab,WA105,FRAM,125,3,23.5,23.3,25.5,,130830,131330,130830,131330,13:08:30,13:13:30,LGR3,20210810,8/10/2021,8/10/2021 13:08,8/10/2021 13:13,0.000981942,0.0272544,0.00831447,101.325,1.060260219,1.150534494
382,WA105_200,-5.76E-06,2.135318809,0.104547737,0.983703308,210810,JG,Lab,WA105,FRAM,200,3,23.5,23.2,23.5,,131500,132000,131500,132000,13:15:00,13:20:00,LGR3,20210810,8/10/2021,8/10/2021 13:15,8/10/2021 13:20,0.000981942,0.0272544,0.00831447,101.325,-0.008531094,3.165257068
383,WA15_50,8.77E-06,0.657456144,0.557609935,0.995725971,210810,JG,Lab,WA15,FRAM,50,3,22.9,23.2,24,,141500,142500,141500,142500,14:15:00,14:25:00,LGR3,20210810,8/10/2021,8/10/2021 14:15,8/10/2021 14:25,0.000981942,0.0272544,0.00831447,101.325,0.012995068,0.974570026
384,WA15_125,-1.50E-06,0.5278708,0.032207167,0.995283394,210810,JG,Lab,WA15,FRAM,125,3,23.4,23.2,23,,145000,150000,145000,150000,14:50:00,15:00:00,LGR3,20210810,8/10/2021,8/10/2021 14:50,8/10/2021 15:00,0.000981942,0.0272544,0.00831447,101.325,-0.002220102,0.782481179
385,WA15_200,-4.93E-06,0.534627118,0.271067885,0.992272529,210810,JG,Lab,WA15,FRAM,200,3,23.6,23.2,22,,150100,151100,150100,151100,15:01:00,15:11:00,LGR3,20210810,8/10/2021,8/10/2021 15:01,8/10/2021 15:11,0.000981942,0.0272544,0.00831447,101.325,-0.007308303,0.792496304
386,WA5_50,0.000431749,1.022977031,0.99827979,0.997266002,210810,JG,Lab,WA5,FRAM,50,6,22.5,23.2,41,,153200,154200,153200,154200,15:32:00,15:42:00,LGR3,20210810,8/10/2021,8/10/2021 15:32,8/10/2021 15:42,0.002531942,0.0541751,0.00831447,101.325,0.830198942,1.967056915
387,WA5_125,0.000410678,1.312070065,0.997729537,0.999679202,210810,JG,Lab,WA5,FRAM,125,6,22.8,23.2,37,,155500,160000,155500,160000,15:55:00,16:00:00,LGR3,20210810,8/10/2021,8/10/2021 15:55,8/10/2021 16:00,0.002531942,0.0541751,0.00831447,101.325,0.789681956,2.522946671
388,WA5_200,0.00023129,1.278535144,0.995159904,0.999847474,210810,JG,Lab,WA5,FRAM,200,6,23.2,23.2,34.5,,160200,160700,160200,160700,16:02:00,16:07:00,LGR3,20210810,8/10/2021,8/10/2021 16:02,8/10/2021 16:07,0.002531942,0.0541751,0.00831447,101.325,0.444741537,2.458463211
389,WA10_50,-4.10E-06,1.030660361,0.300033824,0.99857076,210810,JG,Lab,WA10,FRAM,50,6,22.7,22.7,35,,163200,164200,163200,164200,16:32:00,16:42:00,LGR3,20210810,8/10/2021,8/10/2021 16:32,8/10/2021 16:42,0.002531942,0.0541751,0.00831447,101.325,-0.007903069,1.985182081
390,WA10_125,1.05E-06,1.004987786,0.030045188,0.998590443,210810,JG,Lab,WA10,FRAM,125,6,22.8,22.8,32,,165800,170800,165800,170800,16:58:00,17:08:00,LGR3,20210810,8/10/2021,8/10/2021 16:58,8/10/2021 17:08,0.002531942,0.0541751,0.00831447,101.325,0.002016444,1.935079052
391,WA10_200,4.69E-06,1.05838343,0.346154958,0.999836236,210810,JG,Lab,WA10,FRAM,200,6,23.4,22.5,30,,171208,172200,171208,172200,17:12:08,17:22:00,LGR3,20210810,8/10/2021,8/10/2021 17:12,8/10/2021 17:22,0.002531942,0.0541751,0.00831447,101.325,0.00904608,2.039959966
392,RO3_50,0.000435756,0.813728592,0.98972421,0.98765717,210811,JG,Lowland,RO3,QURU,50,6,24.9,27.5,58,,115500,120000,115500,120000,11:55:00,12:00:00,LGR3,20210811,8/11/2021,8/11/2021 11:55,8/11/2021 12:00,0.002531942,0.0541751,0.00831447,101.325,0.825914663,1.542308306
393,RO3_125,0.000382509,1.451855271,0.999006749,0.999657538,210811,JG,Lowland,RO3,QURU,125,6,25.8,27.5,49,,120200,120700,120200,120700,12:02:00,12:07:00,LGR3,20210811,8/11/2021,8/11/2021 12:02,8/11/2021 12:07,0.002531942,0.0541751,0.00831447,101.325,0.724991186,2.751787837
394,RO3_200,0.00017913,1.04833693,0.993795456,0.999969302,210811,JG,Lowland,RO3,QURU,200,6,25.9,27.5,50,,120900,121400,120900,121400,12:09:00,12:14:00,LGR3,20210811,8/11/2021,8/11/2021 12:09,8/11/2021 12:14,0.002531942,0.0541751,0.00831447,101.325,0.339516632,1.986975474
395,RO2_50,8.16E-06,0.789943482,0.648266649,0.998363196,210811,JG,Lowland,RO2,QURU,50,6,25,28.4,36,,123100,124100,123100,124100,12:31:00,12:41:00,LGR3,20210811,8/11/2021,8/11/2021 12:31,8/11/2021 12:41,0.002531942,0.0541751,0.00831447,101.325,0.015418133,1.492756152
396,RO2_125,1.09E-05,0.772216461,0.785742371,0.996573174,210811,JG,Lowland,RO2,QURU,125,6,26,28.4,33,,125600,130600,125600,130600,12:56:00,13:06:00,LGR3,20210811,8/11/2021,8/11/2021 12:56,8/11/2021 13:06,0.002531942,0.0541751,0.00831447,101.325,0.020608486,1.459257401
397,RO2_200,9.63E-06,0.795804221,0.754346214,0.998388746,210811,JG,Lowland,RO2,QURU,200,6,26.8,28.4,32,,130800,131800,130800,131800,13:08:00,13:18:00,LGR3,20210811,8/11/2021,8/11/2021 13:08,8/11/2021 13:18,0.002531942,0.0541751,0.00831447,101.325,0.018203808,1.503831191
398,HZ1_50,3.79E-05,1.364403095,0.967688047,0.997662409,210811,JG,Lab,HZ1,TSCA,50,6,25.2,27.5,61,,150300,151300,150300,151300,15:03:00,15:13:00,LGR3,20210811,8/11/2021,8/11/2021 15:03,8/11/2021 15:13,0.002531942,0.0541751,0.00831447,101.325,0.071834749,2.586034515
399,HZ1_125,3.80E-05,1.422193274,0.887864548,0.998878285,210811,JG,Lab,HZ1,TSCA,125,6,26.2,27.5,56,,153500,154000,153500,154000,15:35:00,15:40:00,LGR3,20210811,8/11/2021,8/11/2021 15:35,8/11/2021 15:40,0.002531942,0.0541751,0.00831447,101.325,0.072028513,2.695567687
400,HZ1_200,4.62E-05,1.579499196,0.870242863,0.998212349,210811,JG,Lab,HZ1,TSCA,200,6,26,27.5,53.5,,154100,154600,154100,154600,15:41:00,15:46:00,LGR3,20210811,8/11/2021,8/11/2021 15:41,8/11/2021 15:46,0.002531942,0.0541751,0.00831447,101.325,0.087537251,2.993718978
401,BBZ1_125,3.46E-05,1.360297565,0.940467925,0.996799713,210811,JG,Lab,BBZ1,BELE,125,6,NA,NA,,,160000,161000,160000,161000,16:00:00,16:10:00,LGR3,20210811,8/11/2021,8/11/2021 16:00,8/11/2021 16:10,0.002531942,0.0541751,0.00831447,101.325,NA,NA
402,BBZ1_50,8.10E-07,0.782819152,0.007216665,0.98735505,210811,JG,Lab,BBZ1,BELE,50,6,NA,NA,,,161400,162400,161400,162400,16:14:00,16:24:00,LGR3,20210811,8/11/2021,8/11/2021 16:14,8/11/2021 16:24,0.002531942,0.0541751,0.00831447,101.325,NA,NA
403,SH1_50,5.86E-05,1.634460127,0.96000721,0.999726768,210811,JG,Lab,SH1,CAOV,50,6,24.9,27,31,,163800,164300,163800,164300,16:38:00,16:43:00,LGR3,20210811,8/11/2021,8/11/2021 16:38,8/11/2021 16:43,0.002531942,0.0541751,0.00831447,101.325,0.111251734,3.103052857
404,SH1_125,3.82E-05,0.865387172,0.715895148,0.899588425,210811,JG,Lab,SH1,CAOV,125,6,25.6,27,29,,164600,165600,164600,165600,16:46:00,16:56:00,LGR3,20210811,8/11/2021,8/11/2021 16:46,8/11/2021 16:56,0.002531942,0.0541751,0.00831447,101.325,0.072447867,1.642953591
405,SH1_200,5.72E-05,1.080716271,0.9742206,0.996316478,210811,JG,Lab,SH1,CAOV,200,6,25.9,27,28,,165900,170900,165900,170900,16:59:00,17:09:00,LGR3,20210811,8/11/2021,8/11/2021 16:59,8/11/2021 17:09,0.002531942,0.0541751,0.00831447,101.325,0.108664553,2.051759879
406,WP Bernice?_50,2.11E-05,1.438969176,0.916592539,0.999046268,210812,JG/AG,Lab,WPBERNICE,PIST,50,6,29.3,30,65.5,,121000,122000,121000,122000,12:10:00,12:20:00,LGR3,20210812,8/12/2021,8/12/2021 12:10,8/12/2021 12:20,0.002531942,0.0541751,0.00831447,101.325,0.039696942,2.704861051
