Date,Researcher Initials,Analyzer,Tree Tag,Species Code,Species,DBH (cm),Air Temp (°F),Soil Temp (°C),Stem Temp (°C),VWC 1 (%),VWC 2 (%),VWC 3 (%),Chamber ID,Flux Start (System) Time,Flux Start (Real) Time,Flux End (System) Time,Bark Missing,Visible fungus,Wounding/Holes,Moss/Lichen Cover,Water Table Above Ground,Species Specific Infections/Pests,Bole Damage (1-3),Notes,date_parts,month,day,year,date_clean,start_time_raw,start_time_clean,datetime_start,end_time_raw,end_time_clean,datetime_end,obs_length_seconds,UniqueID,air_temp_F,air_temp_C,stem_temp_C,vwc_1_raw,vwc_2_raw,vwc_3_raw,vwc_1,vwc_2,vwc_3,vwc_mean,analyzer_clean,chamber_series,surface_area_cm2,chamber_volume_cm3,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,total_system_volume_cm3,total_system_volume_L,start.time,Area,Vtot,Tcham,Pcham,obs.length
6/21/23,NW PK JG,LGR3,3099,QURU,red ok,48.9,64.4,13.2,14.8,12.3,6.7,11.2,D8,10:50:30,NA,10:53:30,1,1,2,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,10:50:30,10:50:30,2023-06-21T10:50:30Z,10:53:30,10:53:30,2023-06-21T10:53:30Z,180,20230621_3099_105030,64.4,18.000000000000004,14.8,12.3,6.7,11.2,12.3,6.7,11.2,10.066666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T10:50:30Z,462.19,2.388644,18.000000000000004,101.325,180
6/21/23,NW PK JG,LGR3,3292,BEPA,paper birch,35,64.6,13.6,14.7,18,5.6,8.6,D8,11:00:00,NA,11:03:00,1,1,2,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:00:00,11:00:00,2023-06-21T11:00:00Z,11:03:00,11:03:00,2023-06-21T11:03:00Z,180,20230621_3292_110000,64.6,18.111111111111107,14.7,18,5.6,8.6,18,5.6,8.6,10.733333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:00:00Z,462.19,2.388644,18.111111111111107,101.325,180
6/21/23,NW PK JG,LGR3,3340,ACRU,red maple,25.7,62.9,13.1,15.7,13.6,15.5,26.1,D8,11:12:00,NA,11:15:00,1,1,3,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:12:00,11:12:00,2023-06-21T11:12:00Z,11:15:00,11:15:00,2023-06-21T11:15:00Z,180,20230621_3340_111200,62.9,17.166666666666668,15.7,13.6,15.5,26.1,13.6,15.5,26.1,18.400000000000002,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:12:00Z,462.19,2.388644,17.166666666666668,101.325,180
6/21/23,NW PK JG,LGR3,3342,BELE,black birch,21.9,66.7,13.2,15.8,26.6,18.4,31.1,D8,11:19:30,NA,11:23:30,2,1,1,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:19:30,11:19:30,2023-06-21T11:19:30Z,11:23:30,11:23:30,2023-06-21T11:23:30Z,240,20230621_3342_111930,66.7,19.27777777777778,15.8,26.6,18.4,31.1,26.6,18.4,31.1,25.366666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:19:30Z,462.19,2.388644,19.27777777777778,101.325,240
6/21/23,NW PK JG,LGR3,3339,PIST,white pine,62.8,65.3,13.2,16.2,14.9,20.5,18.5,D8,11:29:00,NA,11:34:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:29:00,11:29:00,2023-06-21T11:29:00Z,11:34:00,11:34:00,2023-06-21T11:34:00Z,300,20230621_3339_112900,65.3,18.5,16.2,14.9,20.5,18.5,14.9,20.5,18.5,17.966666666666665,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:29:00Z,462.19,2.388644,18.5,101.325,300
6/21/23,NW PK JG,LGR3,3101,PIST,white pine,47.4,67.7,12.9,16,30,12.2,20.9,D8,11:37:00,NA,11:41:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:37:00,11:37:00,2023-06-21T11:37:00Z,11:41:00,11:41:00,2023-06-21T11:41:00Z,240,20230621_3101_113700,67.7,19.833333333333332,16,30,12.2,20.9,30,12.2,20.9,21.033333333333335,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:37:00Z,462.19,2.388644,19.833333333333332,101.325,240
6/21/23,NW PK JG,LGR3,3122,TSCA,hemlock,49,66.7,13.6,16.4,21.6,9.8,19.4,D8,10:50:00,NA,10:53:00,1,1,1,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,10:50:00,10:50:00,2023-06-21T10:50:00Z,10:53:00,10:53:00,2023-06-21T10:53:00Z,180,20230621_3122_105000,66.7,19.27777777777778,16.4,21.6,9.8,19.4,21.6,9.8,19.4,16.933333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T10:50:00Z,462.19,2.388644,19.27777777777778,101.325,180
6/21/23,NW PK JG,LGR3,3107,BELE,black birch,18.4,64.2,13.2,16.4,15.2,14.5,14.1,B1,11:58:00,NA,12:01:00,Dead,NA,NA,NA,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:58:00,11:58:00,2023-06-21T11:58:00Z,12:01:00,12:01:00,2023-06-21T12:01:00Z,180,20230621_3107_115800,64.2,17.88888888888889,16.4,15.2,14.5,14.1,15.2,14.5,14.1,14.6,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T11:58:00Z,107.68,0.6169955555555556,17.88888888888889,101.325,180
6/21/23,NW PK JG,LGR3,3102,TSCA,hemlock,23.3,63.7,13.1,16.3,8.5,8.6,3.1,B1,12:04:00,NA,12:06:30,2,1,1,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:04:00,12:04:00,2023-06-21T12:04:00Z,12:06:30,12:06:30,2023-06-21T12:06:30Z,150,20230621_3102_120400,63.7,17.61111111111111,16.3,8.5,8.6,3.1,8.5,8.6,3.1,6.733333333333334,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T12:04:00Z,107.68,0.6169955555555556,17.61111111111111,101.325,150
6/21/23,NW PK JG,LGR3,untagged,QURU,red oak,32.4,64.6,14,17.1,12.9,11.2,10.1,D8,12:14:30,NA,12:17:30,Dead,NA,NA,NA,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:14:30,12:14:30,2023-06-21T12:14:30Z,12:17:30,12:17:30,2023-06-21T12:17:30Z,180,20230621_untagged_121430,64.6,18.111111111111107,17.1,12.9,11.2,10.1,12.9,11.2,10.1,11.4,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T12:14:30Z,462.19,2.388644,18.111111111111107,101.325,180
6/21/23,NW PK JG,LGR3,3103,TSCA,hemlock,27.9,64.1,13.7,16.1,15.8,11.4,18.4,D8,12:21:00,NA,12:26:00,1,1,1,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:21:00,12:21:00,2023-06-21T12:21:00Z,12:26:00,12:26:00,2023-06-21T12:26:00Z,300,20230621_3103_122100,64.1,17.83333333333333,16.1,15.8,11.4,18.4,15.8,11.4,18.4,15.200000000000001,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T12:21:00Z,462.19,2.388644,17.83333333333333,101.325,300
6/21/23,NW PK JG,LGR3,3126,TSCA,hemlock,27.5,68.6,13.1,17,22.7,22.9,8.3,D8,13:08:30,NA,13:11:30,1,1,2,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,13:08:30,13:08:30,2023-06-21T13:08:30Z,13:11:30,13:11:30,2023-06-21T13:11:30Z,180,20230621_3126_130830,68.6,20.33333333333333,17,22.7,22.9,8.3,22.7,22.9,8.3,17.966666666666665,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T13:08:30Z,462.19,2.388644,20.33333333333333,101.325,180
6/21/23,NW PK JG,LGR3,3110,TSCA,hemlock,44.4,66.6,13,17.2,18.6,13.3,6.9,D8,13:22:15,NA,13:25:15,1,1,2,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,13:22:15,13:22:15,2023-06-21T13:22:15Z,13:25:15,13:25:15,2023-06-21T13:25:15Z,180,20230621_3110_132215,66.6,19.222222222222218,17.2,18.6,13.3,6.9,18.6,13.3,6.9,12.933333333333335,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T13:22:15Z,462.19,2.388644,19.222222222222218,101.325,180
6/21/23,NW PK JG,LGR3,3123,ACRU,red maple,20.9,66,13.1,16.4,17.7,29.4,17.9,B1,13:31:30,NA,13:37:00,2,1,2,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,13:31:30,13:31:30,2023-06-21T13:31:30Z,13:37:00,13:37:00,2023-06-21T13:37:00Z,330,20230621_3123_133130,66,18.88888888888889,16.4,17.7,29.4,17.9,17.7,29.4,17.9,21.666666666666668,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T13:31:30Z,107.68,0.6169955555555556,18.88888888888889,101.325,330
6/21/23,NW PK JG,LGR3,3127,TSCA,hemlock,16.7,66.9,13.1,16.9,20.1,17.5,24.4,B1,13:45:00,NA,13:49:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,13:45:00,13:45:00,2023-06-21T13:45:00Z,13:49:00,13:49:00,2023-06-21T13:49:00Z,240,20230621_3127_134500,66.9,19.388888888888893,16.9,20.1,17.5,24.4,20.1,17.5,24.4,20.666666666666668,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T13:45:00Z,107.68,0.6169955555555556,19.388888888888893,101.325,240
6/21/23,NW PK JG,LGR3,3121,TSCA,hemlock,13.9,66.8,12.8,16.8,6.8,16.9,22.6,B1,13:52:15,NA,13:55:15,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,13:52:15,13:52:15,2023-06-21T13:52:15Z,13:55:15,13:55:15,2023-06-21T13:55:15Z,180,20230621_3121_135215,66.8,19.333333333333332,16.8,6.8,16.9,22.6,6.8,16.9,22.6,15.433333333333332,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T13:52:15Z,107.68,0.6169955555555556,19.333333333333332,101.325,180
6/21/23,NW PK JG,LGR3,3118,TSCA,hemlock,19.5,66.8,12.8,17.5,6.8,16.9,22.6,B1,14:00:45,NA,14:05:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,14:00:45,14:00:45,2023-06-21T14:00:45Z,14:05:00,14:05:00,2023-06-21T14:05:00Z,255,20230621_3118_140045,66.8,19.333333333333332,17.5,6.8,16.9,22.6,6.8,16.9,22.6,15.433333333333332,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T14:00:45Z,107.68,0.6169955555555556,19.333333333333332,101.325,255
6/21/23,NW PK JG,LGR3,3109,TSCA,hemlock,37.9,67.3,12.7,18,17.8,29.6,29.6,D8,14:10:15,NA,14:13:15,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,14:10:15,14:10:15,2023-06-21T14:10:15Z,14:13:15,14:13:15,2023-06-21T14:13:15Z,180,20230621_3109_141015,67.3,19.61111111111111,18,17.8,29.6,29.6,17.8,29.6,29.6,25.666666666666668,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T14:10:15Z,462.19,2.388644,19.61111111111111,101.325,180
6/21/23,NW PK JG,LGR3,3116,QURU,red oak,44.2,66.2,13,17.1,23.5,31.2,25.9,D8,14:21:00,NA,14:23:00,1,1,1,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,14:21:00,14:21:00,2023-06-21T14:21:00Z,14:23:00,14:23:00,2023-06-21T14:23:00Z,120,20230621_3116_142100,66.2,19,17.1,23.5,31.2,25.9,23.5,31.2,25.9,26.866666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T14:21:00Z,462.19,2.388644,19,101.325,120
6/21/23,NW PK JG,LGR3,3132,TSCA,hemlock,46.6,61.7,13.3,18.4,10.6,13.4,9.1,D8,14:28:45,NA,14:31:45,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,14:28:45,14:28:45,2023-06-21T14:28:45Z,14:31:45,14:31:45,2023-06-21T14:31:45Z,180,20230621_3132_142845,61.7,16.5,18.4,10.6,13.4,9.1,10.6,13.4,9.1,11.033333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T14:28:45Z,462.19,2.388644,16.5,101.325,180
6/21/23,LG NW,LGR3,4778,BEAL,yellow birch,24.7,63.7,12.9,15.6,18.5,18.2,30.6,D8,10:36:30,10:15:00,10:40:30,1,1,2,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,10:36:30,10:36:30,2023-06-21T10:36:30Z,10:40:30,10:40:30,2023-06-21T10:40:30Z,240,20230621_4778_103630,63.7,17.61111111111111,15.6,18.5,18.2,30.6,18.5,18.2,30.6,22.433333333333337,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T10:36:30Z,462.19,2.388644,17.61111111111111,101.325,240
6/21/23,LG NW,LGR3,4789,BEAL,yellow birch,39.9,65.6,13.1,16.2,16.8,7.3,6.8,D8,10:53:30,10;31,10:56:30,1,1,2,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,10:53:30,10:53:30,2023-06-21T10:53:30Z,10:56:30,10:56:30,2023-06-21T10:56:30Z,180,20230621_4789_105330,65.6,18.666666666666664,16.2,16.8,7.3,6.8,16.8,7.3,6.8,10.3,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T10:53:30Z,462.19,2.388644,18.666666666666664,101.325,180
6/21/23,LG NW,LGR3,4773,BEAL,yellow birch,32,63.2,13.2,16.5,44.8,30.6,32.7,D8,11:02:30,NA,11:05:30,1,1,1,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:02:30,11:02:30,2023-06-21T11:02:30Z,11:05:30,11:05:30,2023-06-21T11:05:30Z,180,20230621_4773_110230,63.2,17.333333333333332,16.5,44.8,30.6,32.7,44.8,30.6,32.7,36.03333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:02:30Z,462.19,2.388644,17.333333333333332,101.325,180
6/21/23,LG NW,LGR3,4791,TSCA,hemlock,45.4,65.4,13.4,17,9.3,12.9,31.2,D8,11:14:30,NA,11:18:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:14:30,11:14:30,2023-06-21T11:14:30Z,11:18:00,11:18:00,2023-06-21T11:18:00Z,210,20230621_4791_111430,65.4,18.555555555555557,17,9.3,12.9,31.2,9.3,12.9,31.2,17.8,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:14:30Z,462.19,2.388644,18.555555555555557,101.325,210
6/21/23,LG NW,LGR3,4146,TSCA,hemlock,20.5,68.8,12.7,17.2,35.9,36.6,49.9,C4,11:31:45,NA,11:35:00,1,1,1,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:31:45,11:31:45,2023-06-21T11:31:45Z,11:35:00,11:35:00,2023-06-21T11:35:00Z,195,20230621_4146_113145,68.8,20.444444444444443,17.2,35.9,36.6,49.9,35.9,36.6,49.9,40.800000000000004,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-06-21T11:31:45Z,213.35,1.2626016666666666,20.444444444444443,101.325,195
6/21/23,LG NW,LGR3,4170,BEAL,yellow birch,25.6,65.2,13.2,16.3,37.1,44.5,46.8,D8,11:42:15,NA,11:45:15,1,1,1,2,NA,NA,NA,NA,,6,21,2023,2023-06-21,11:42:15,11:42:15,2023-06-21T11:42:15Z,11:45:15,11:45:15,2023-06-21T11:45:15Z,180,20230621_4170_114215,65.2,18.444444444444443,16.3,37.1,44.5,46.8,37.1,44.5,46.8,42.79999999999999,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T11:42:15Z,462.19,2.388644,18.444444444444443,101.325,180
6/21/23,LG NW,LGR3,4195,ACRU,red maple,49.5,68.4,13.8,18,14.8,10.2,6.2,D8,12:04:00,NA,12:08:00,2,1,1,3,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:04:00,12:04:00,2023-06-21T12:04:00Z,12:08:00,12:08:00,2023-06-21T12:08:00Z,240,20230621_4195_120400,68.4,20.222222222222225,18,14.8,10.2,6.2,14.8,10.2,6.2,10.4,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T12:04:00Z,462.19,2.388644,20.222222222222225,101.325,240
6/21/23,LG NW,LGR3,4780,TSCA,hemlock,22,65.9,12.4,17.2,52,51.8,42.8,C4,12:17:45,NA,12:20:45,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:17:45,12:17:45,2023-06-21T12:17:45Z,12:20:45,12:20:45,2023-06-21T12:20:45Z,180,20230621_4780_121745,65.9,18.833333333333336,17.2,52,51.8,42.8,52,51.8,42.8,48.86666666666667,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-06-21T12:17:45Z,213.35,1.2626016666666666,18.833333333333336,101.325,180
6/21/23,LG NW,LGR3,4257,TSCA,hemlock,42.1,65.3,13,17.4,7.1,11.6,33.9,D8,12:33:00,NA,12:36:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:33:00,12:33:00,2023-06-21T12:33:00Z,12:36:00,12:36:00,2023-06-21T12:36:00Z,180,20230621_4257_123300,65.3,18.5,17.4,7.1,11.6,33.9,7.1,11.6,33.9,17.53333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T12:33:00Z,462.19,2.388644,18.5,101.325,180
6/21/23,LG NW,LGR3,4255,PIST,white pine,53.4,66.7,13.6,17.3,18.2,6.1,15.7,D8,12:40:00,NA,12:44:00,1,1,1,1,NA,NA,NA,NA,,6,21,2023,2023-06-21,12:40:00,12:40:00,2023-06-21T12:40:00Z,12:44:00,12:44:00,2023-06-21T12:44:00Z,240,20230621_4255_124000,66.7,19.27777777777778,17.3,18.2,6.1,15.7,18.2,6.1,15.7,13.333333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-21T12:40:00Z,462.19,2.388644,19.27777777777778,101.325,240
6/22/23,LG NW,LGR3,1925,ACRU,red maple,35.9,71.4,13.2,18.3,42,45,52,D8,14:23:00,NA,14:28:00,2,1,1,2,NA,NA,NA,NA,,6,22,2023,2023-06-22,14:23:00,14:23:00,2023-06-22T14:23:00Z,14:28:00,14:28:00,2023-06-22T14:28:00Z,300,20230622_1925_142300,71.4,21.888888888888893,18.3,42,45,52,42,45,52,46.333333333333336,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T14:23:00Z,462.19,2.388644,21.888888888888893,101.325,300
6/22/23,LG NW,LGR3,1962,TSCA,hemlock,36.5,72.8,13.6,18.9,10.9,33.4,22,D8,14:36:00,NA,14:39:30,1,1,1,1,NA,NA,NA,NA,,6,22,2023,2023-06-22,14:36:00,14:36:00,2023-06-22T14:36:00Z,14:39:30,14:39:30,2023-06-22T14:39:30Z,210,20230622_1962_143600,72.8,22.666666666666668,18.9,10.9,33.4,22,10.9,33.4,22,22.099999999999998,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T14:36:00Z,462.19,2.388644,22.666666666666668,101.325,210
6/22/23,LG NW,LGR3,1928,QURU,red oak,31.8,72.1,12.6,18.3,19.7,31.5,22.3,D8,14:45:00,NA,14:49:00,2,1,1,2,NA,NA,NA,NA,,6,22,2023,2023-06-22,14:45:00,14:45:00,2023-06-22T14:45:00Z,14:49:00,14:49:00,2023-06-22T14:49:00Z,240,20230622_1928_144500,72.1,22.277777777777775,18.3,19.7,31.5,22.3,19.7,31.5,22.3,24.5,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T14:45:00Z,462.19,2.388644,22.277777777777775,101.325,240
6/22/23,LG NW,LGR3,1866,ACRU,red maple,19.8,74.3,12.6,19.5,48.1,50.7,50,C4,14:58:00,NA,15:01:30,3,1,1,2,NA,NA,NA,NA,,6,22,2023,2023-06-22,14:58:00,14:58:00,2023-06-22T14:58:00Z,15:01:30,15:01:30,2023-06-22T15:01:30Z,210,20230622_1866_145800,74.3,23.5,19.5,48.1,50.7,50,48.1,50.7,50,49.6,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-06-22T14:58:00Z,213.35,1.2626016666666666,23.5,101.325,210
6/22/23,LG NW,LGR3,1707,BEAL,yellow birch,37.3,75.1,12.9,18.7,27.9,20.4,13.2,D8,15:17:30,NA,15:22:00,1,1,2,3,NA,NA,NA,NA,,6,22,2023,2023-06-22,15:17:30,15:17:30,2023-06-22T15:17:30Z,15:22:00,15:22:00,2023-06-22T15:22:00Z,270,20230622_1707_151730,75.1,23.944444444444443,18.7,27.9,20.4,13.2,27.9,20.4,13.2,20.5,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T15:17:30Z,462.19,2.388644,23.944444444444443,101.325,270
6/22/23,LG NW,LGR3,4782,TSCA,hemlock,34.7,72,13.8,20.8,9.8,14.8,15.3,D8,15:31:00,NA,15:35:00,1,1,1,2,NA,NA,NA,NA,,6,22,2023,2023-06-22,15:31:00,15:31:00,2023-06-22T15:31:00Z,15:35:00,15:35:00,2023-06-22T15:35:00Z,240,20230622_4782_153100,72,22.22222222222222,20.8,9.8,14.8,15.3,9.8,14.8,15.3,13.300000000000002,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T15:31:00Z,462.19,2.388644,22.22222222222222,101.325,240
6/22/23,LG NW,LGR3,4784,TSCA,hemlock,12.3,73.2,13.7,21.5,21.9,22.8,7.6,B3,15:44:30,NA,15:48:00,1,1,1,2,NA,NA,NA,NA,,6,22,2023,2023-06-22,15:44:30,15:44:30,2023-06-22T15:44:30Z,15:48:00,15:48:00,2023-06-22T15:48:00Z,210,20230622_4784_154430,73.2,22.88888888888889,21.5,21.9,22.8,7.6,21.9,22.8,7.6,17.433333333333334,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-22T15:44:30Z,107.68,0.6169955555555556,22.88888888888889,101.325,210
6/22/23,LG NW,LGR3,4776,TSCA,hemlock,40.8,72.1,13.5,20.9,17.6,8.6,22,D8,16:03:45,NA,16:06:45,1,1,1,1,NA,NA,NA,NA,,6,22,2023,2023-06-22,16:03:45,16:03:45,2023-06-22T16:03:45Z,16:06:45,16:06:45,2023-06-22T16:06:45Z,180,20230622_4776_160345,72.1,22.277777777777775,20.9,17.6,8.6,22,17.6,8.6,22,16.066666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T16:03:45Z,462.19,2.388644,22.277777777777775,101.325,180
6/22/23,LG NW,LGR3,4772,TSCA,hemlock,35.6,72.9,13.3,20.8,26.1,27,43.5,D8,16:22:45,NA,16:25:45,1,1,1,1,NA,NA,NA,NA,,6,22,2023,2023-06-22,16:22:45,16:22:45,2023-06-22T16:22:45Z,16:25:45,16:25:45,2023-06-22T16:25:45Z,180,20230622_4772_162245,72.9,22.722222222222225,20.8,26.1,27,43.5,26.1,27,43.5,32.199999999999996,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T16:22:45Z,462.19,2.388644,22.722222222222225,101.325,180
6/22/23,LG NW,LGR3,1831,BEAL,yellow birch,22.9,72.9,13.3,19.9,36.9,21.9,25.1,D8,16:38:30,NA,16:42:00,2,1,1,3,NA,NA,NA,NA,,6,22,2023,2023-06-22,16:38:30,16:38:30,2023-06-22T16:38:30Z,16:42:00,16:42:00,2023-06-22T16:42:00Z,210,20230622_1831_163830,72.9,22.722222222222225,19.9,36.9,21.9,25.1,36.9,21.9,25.1,27.96666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T16:38:30Z,462.19,2.388644,22.722222222222225,101.325,210
6/22/23,LG NW,LGR3,1835,TSCA,hemlock,55,71.9,14.2,20.2,5.9,23.8,12.8,D8,16:55:00,NA,16:58:00,1,1,1,1,NA,NA,NA,NA,,6,22,2023,2023-06-22,16:55:00,16:55:00,2023-06-22T16:55:00Z,16:58:00,16:58:00,2023-06-22T16:58:00Z,180,20230622_1835_165500,71.9,22.16666666666667,20.2,5.9,23.8,12.8,5.9,23.8,12.8,14.166666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-22T16:55:00Z,462.19,2.388644,22.16666666666667,101.325,180
6/23/23,LG PK,LGR3,973,PIST,white pine,44.4,65.8,14.3,17.9,6.2,10.1,5.9,6,09:05:00,8:43:00,09:08:00,1,1,1,1,NA,NA,NA,NA,,6,23,2023,2023-06-23,09:05:00,09:05:00,2023-06-23T09:05:00Z,09:08:00,09:08:00,2023-06-23T09:08:00Z,180,20230623_973_090500,65.8,18.77777777777778,17.9,6.2,10.1,5.9,6.2,10.1,5.9,7.400000000000001,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-23T09:05:00Z,462.19,2.388644,18.77777777777778,101.325,180
6/23/23,LG PK,LGR3,974,PIST,white pine,51.1,67.7,14.6,20.3,5.4,10.7,6.3,6,09:19:00,NA,09:22:00,1,1,1,1,NA,NA,NA,NA,,6,23,2023,2023-06-23,09:19:00,09:19:00,2023-06-23T09:19:00Z,09:22:00,09:22:00,2023-06-23T09:22:00Z,180,20230623_974_091900,67.7,19.833333333333332,20.3,5.4,10.7,6.3,5.4,10.7,6.3,7.466666666666668,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-23T09:19:00Z,462.19,2.388644,19.833333333333332,101.325,180
6/23/23,LG PK,LGR3,967,TSCA,hemlock,25,73.5,14.3,19.1,9.8,12.1,6.6,6,09:32:00,NA,09:36:00,1,1,1,1,NA,NA,NA,NA,,6,23,2023,2023-06-23,09:32:00,09:32:00,2023-06-23T09:32:00Z,09:36:00,09:36:00,2023-06-23T09:36:00Z,240,20230623_967_093200,73.5,23.055555555555557,19.1,9.8,12.1,6.6,9.8,12.1,6.6,9.5,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-23T09:32:00Z,462.19,2.388644,23.055555555555557,101.325,240
6/23/23,LG PK,LGR3,968,PIST,white pine,49,69.3,14.3,18.9,9.2,7.3,6.8,6,09:48:00,NA,09:51:00,1,1,2,1,NA,NA,NA,NA,,6,23,2023,2023-06-23,09:48:00,09:48:00,2023-06-23T09:48:00Z,09:51:00,09:51:00,2023-06-23T09:51:00Z,180,20230623_968_094800,69.3,20.72222222222222,18.9,9.2,7.3,6.8,9.2,7.3,6.8,7.766666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-23T09:48:00Z,462.19,2.388644,20.72222222222222,101.325,180
