tree_id,dbh,species_id,CO2_concentration,CH4_concentration,N2O_concentration,O2_concentration,CO2_best.flux_75cm,CO2_best.flux_RootCrowncm,CO2_best.flux_125cm,CO2_best.flux_200cm,CO2_best.flux_50cm,CH4_best.flux_75cm,CH4_best.flux_RootCrowncm,CH4_best.flux_125cm,CH4_best.flux_200cm,CH4_best.flux_50cm,Temp_Air_75cm,Temp_Air_RootCrowncm,Temp_Air_125cm,Temp_Air_200cm,Temp_Air_50cm,VWC_mean,ORP_mean,SoilTemp_mean,OrganicDepth_mean,MineralDepth_mean,outer_moisture_fresh_percent,inner_moisture_fresh_percent,middle_moisture_fresh_percent,outer_moisture_dry_percent,inner_moisture_dry_percent,middle_moisture_dry_percent,outer_density_final,inner_density_final,middle_density_final,ddpcr_mcra_Inner_loose,ddpcr_mcra_Inner_strict,ddpcr_mcra_Outer_loose,ddpcr_mcra_Outer_strict,ddpcr_mcra_probe_Inner_loose,ddpcr_mcra_probe_Inner_strict,ddpcr_mcra_probe_Mineral_loose,ddpcr_mcra_probe_Organic_loose,ddpcr_mcra_probe_Organic_strict,ddpcr_mcra_probe_Outer_loose,ddpcr_mcra_probe_Outer_strict,ddpcr_mmox_Inner_loose,ddpcr_mmox_Inner_strict,ddpcr_mmox_Mineral_loose,ddpcr_mmox_Mineral_strict,ddpcr_mmox_Organic_loose,ddpcr_mmox_Organic_strict,ddpcr_mmox_Outer_loose,ddpcr_mmox_Outer_strict,ddpcr_pmoa_Inner_loose,ddpcr_pmoa_Inner_strict,ddpcr_pmoa_Mineral_loose,ddpcr_pmoa_Mineral_strict,ddpcr_pmoa_Organic_loose,ddpcr_pmoa_Organic_strict,ddpcr_pmoa_Outer_loose,ddpcr_pmoa_Outer_strict,ddpcr_16s_arc_Outer_loose,ddpcr_16s_arc_Outer_strict,ddpcr_16s_bact_Outer_loose,ddpcr_16s_bact_Outer_strict,ddpcr_mcra_probe_Mineral_strict,ddpcr_16s_arc_Inner_loose,ddpcr_16s_arc_Inner_strict,ddpcr_16s_bact_Inner_loose,ddpcr_16s_bact_Inner_strict,plot,species
ro9,45.7,QURU,4339.26013415932,397.892317387598,0.420378062642096,192118.626347195,NA,NA,1.4775826883615393,1.2916117442061712,1.9914258415217496,NA,NA,0.12364280116027113,0.03170519664060273,0.0460276051122373,NA,NA,19.6,19.6,19.6,13.408333333333331,311.25,18.5,5.875,9.125,50.39529163738581,49.3984375,51.4460511679644,101.59376660173544,97.62235602902577,105.95647193585336,0.5421799384763475,0.6218699241210028,0.578790445205896,1.88432467,0,0.555102646350861,0.138751104474068,0.808335781097412,0.0621599666774273,0,0,0,0,0,0.843540549,0,1.76819336414337,0.0654412731528282,NA,NA,2.0873806476593,0,0.269554495811462,0,350.753387451172,131.639022827148,191.933288574219,61.5297698974609,0.2347541898489,0,13.8540105819702,2.85580968856812,40.1208686828613,27.8595123291016,0,NA,NA,NA,NA,Lowland,QURU
sassafrass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.57815710447289,57.286748504878815,54.43634804972138,87.18934911242604,134.11938098747234,119.47318908748824,0.3245206644324517,0.3908649777823997,0.37221294253718856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sf1,26,SAAL,2548.69057540163,217.10624608486,0.346848917239591,186346.768553587,NA,NA,4.775586745524724,3.822096780846011,4.932720294294356,NA,NA,0.07243641908972837,0.0953111472745912,0.06161015342543888,NA,NA,32.1,32.1,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.37983322,12.9195528,0.358690977096558,0,59.3177490234375,0.0612155236303806,0.0718214064836502,1.018096685,0.299348771572113,0.379853814840317,0,1.071174264,0,23.5256099700928,1.36327135562897,40.3849830627441,9.52271747589111,0.326502621173859,0,0.817019283771515,0.148506760597229,1060.60131835938,187.717620849609,687.068908691406,174.759368896484,7.76965475082397,0.312932729721069,19.8766326904297,0,303.819152832031,0.500590324401855,0,NA,NA,NA,NA,Lab,SAAL
sh1,28,CAOV,28751.638178137,36121.5586866508,0.85013268381412,151119.86878382,NA,NA,4.009785447524741,2.4174795316116806,3.6347712472552103,NA,NA,0.3941977059699885,0.14791253911404076,0.23292980708348843,NA,NA,27,27,27,20.433333333333337,304.75,18.975,0.75,15.5,35.89836332398952,38.17606444188722,36.083528037383175,56.0022570179151,61.74965100046531,56.45419236920265,0.6806292870300739,0.6189895631940876,0.661594236833966,0.654868185520172,0,0.630683839321136,0.1401227414608,0.307426661252975,0,0,0,0,0.242171794176102,0,0.697017550468445,0,15.8630790710449,4.24179363250732,23.2172470092773,5.43868160247803,1.37398040294647,0,0.503549158573151,0.143849194049835,385.314147949219,36.7689552307129,1011.35369873047,195.63639831543,8.6413688659668,1.06780385971069,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,CAOV
sm1,27,ACSA,863.329507912058,0,0.337423176735275,194900.312367111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,20.7,20.7,40.175,376.25,18.2,NA,NA,25.15542251899609,18.1782591674279,25.921568627450977,33.610213813259506,22.216905901116423,34.99205929062995,0.624174212862535,0.6019954337252875,0.6764890949823338,1.02225601673126,0.0729888379573822,0.635552167892456,0.127082973718643,0.08675716817379,0,0.202310726,0.0708525106310844,0,0,0,1.20841312408447,0,1.35230612754822,0,9.13139820098877,1.50503396987915,0.83533900976181,0,0.17486184835434,0,764.477172851563,30.2370376586914,932.840637207031,142.106948852539,3.08796048164368,0.250073462724686,NA,NA,NA,NA,NA,1.21189856529236,0,0.823570609092712,0.329359084367752,Lab,ACSA
sm10,32.5,ACSA,12392.3038987819,0,0.784846028402819,177355.744238556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,25.8,25.8,33.025,454.25,18.975,1,16.25,32.14126061689764,31.695117973252145,31.500339443312964,47.36495388669304,46.40241961158866,45.98612487611496,0.5829850516076468,0.6031475780960537,0.5812568350514978,1.12426269054413,0,0.534637868404388,0.0668164417147636,0.0837434977293015,0.0837434977293015,0.128956541,0.292982339859009,0,0.422463595867157,0.0603426545858383,0.335734754800797,0,1.01457786560059,0.135226503014565,61.3935432434082,5.66776943206787,1.58220827579498,0,0.51750910282135,0.0862357020378113,934.296447753906,30.2139739990234,857.033325195313,106.243453979492,1.60074937343597,0.39998322725296,NA,NA,NA,NA,NA,459.826019287109,97.2661743164063,678.482604980469,416.206665039063,Lab,ACSA
sm11,30,ACSA,1347.36909892739,0,0.361045607497091,204836.596302565,NA,NA,2.4712805217189717,2.4538491551646806,2.2818784645622197,NA,NA,0.06807697233332177,0.08954000112130668,0.04289441798746123,NA,NA,24.2,24.2,24.2,24.566666666666663,245.25,17.35,0.75,21.875,30.604872006606108,33.216149994673486,30.379448503417393,44.1023352669939,49.73680012761205,43.63574813811781,0.6454888837217079,0.6018994216943904,0.6502052711376779,40.1710319519043,13.1060581207275,0.835264921188354,0.347954988479614,79.4334869384766,16.0448532104492,0.061050337,0.129588663578033,0,0.665099680423737,0,0.413043051958084,0.0825970098376274,18.7014598846436,4.39216184616089,32.6547889709473,3.84733819961548,4.42837619781494,0,1.17588269710541,0.251875936985016,764.466735839844,33.908332824707,2.49516654014587,0.554024338722229,1.14656448364258,0.0955043733119965,NA,NA,NA,NA,NA,179.180587768555,30.0195236206055,1644.63317871094,995.532592773438,Lab,ACSA
sm12,29.5,ACSA,568.554867929185,0,0.290420419615972,182507.237190894,NA,NA,3.8530699748650266,4.288483646371334,5.097907191263402,NA,NA,0.08320867433480719,0.03820005784718451,0.0937394657350544,NA,NA,25,25,25,35.388888888888886,298.6666666666667,16.933333333333334,0.6666666666666666,24.333333333333332,32.90074750830564,37.11983887210474,30.722347629796836,49.03295683119294,59.03267136450994,44.3466927337895,0.6205257556884424,0.599499120921961,0.5893218456468604,321.080291748047,7.48552227020264,0.506662607192993,0.126645192503929,1885.06799316406,0,0.422117114,0,0,0.122593715786934,0.0612952597439289,0.695016920566559,0,26.8025455474854,7.10612821578979,34.3325080871582,2.83462047576904,0.862690806388855,0,1.79581224918365,0.598299562931061,969.37744140625,29.9115409851074,204.504028320313,54.7976913452148,1.47468483448029,0.573268890380859,NA,NA,NA,NA,NA,994.659606933594,475.752075195313,1000000,4229.01123046875,Lab,ACSA
sm13,30.5,ACSA,8785.83100149222,0,0.687619012716792,187486.639318819,NA,NA,2.555819657450225,2.465102052707527,3.16779388793963,NA,NA,0.02256753721604689,0.01663873115155567,0.02424968578669189,NA,NA,26,26,26,40.54444444444445,246,16.833333333333332,0.6666666666666666,21.666666666666668,31.48684916800859,37.59840652565683,33.58718070759955,45.957380131620184,60.25231798145614,50.573339703774465,0.6127487811857711,0.6316631512725147,0.662010148798509,0.68895697593689,0.076530858874321,0.520130693912506,0.0650037601590157,0.159111514687538,0,0.13838388,0.0703357309103012,0.0703357309103012,0.665168046951294,0,1.21264803409576,0.0673365518450737,24.5661907196045,7.56669855117798,35.5778312683105,3.14053392410278,1.4142701625824,0.706922590732574,0.536588668823242,0.0766405388712883,547.512329101563,28.2715969085693,1184.44116210938,56.1628036499023,1.70601916313171,0.170490637421608,NA,NA,NA,NA,NA,185.79460144043,70.1083526611328,48.718448638916,39.3342323303223,Lab,ACSA
sm14,26,ACSA,501.658558147087,0,0.329186474221146,206239.315819739,NA,NA,NA,2.363593951891974,1.941466274937048,NA,NA,NA,0.06046816094925775,0.00918368799719015,NA,NA,26.8,26.8,26.7,27.34166666666667,295,17.55,0.625,18.5,32.490766389658354,36.323874546618306,34.224137931034484,48.127885108565565,57.04473111073882,52.03145478374835,0.5615743687175768,0.5730958124252379,0.5994859212319523,1207.26892089844,606.442687988281,1.43543648719788,0,2703.49047851563,292.545471191406,0.193270639,0.141854539513588,0,0,0,3.25581693649292,0.144511803984642,25.0747394561768,8.00160312652588,15.2393779754639,1.60591280460358,1.11460983753204,0,1.64852631092072,0.329520523548126,695.85595703125,39.6360397338867,667.569152832031,118.953224182129,0,0,NA,NA,NA,NA,NA,986.959350585938,149.096237182617,9763.865234375,2032.59155273438,Lab,ACSA
sm15,25.5,ACSA,5941.96583362483,0,0.513727467527796,188889.556987906,NA,NA,2.02970445708602,2.1024058032445585,2.681975801457124,NA,NA,0.01280774239620725,0.0544522993251354,0.02135706759497512,NA,NA,21.5,21.5,21.5,28.200000000000003,390,18.8,1,20,30.122388689596956,31.882160392798692,31.70731707317074,43.10735316321908,46.80442095146565,46.428571428571445,NA,0.5994031088910637,0.6734873148528354,103.012229919434,3.18192839622498,0.276784062385559,0.207581922411919,170.725372314453,22.9720306396484,NA,NA,NA,0.118339337408543,0,0.286961555480957,0,NA,NA,NA,NA,3.45335412025452,0.0862104222178459,1.03410840034485,0.258441895246506,NA,NA,NA,NA,1.41078567504883,0.414761364459991,NA,NA,NA,NA,NA,49.1834983825684,0.232726365327835,3515.28930664063,1.24327862262726,Lab,ACSA
sm2,37,ACSA,2285.7431456669,2436.74455888474,0.377848400086552,191373.020034356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,20.7,20.7,41.525,383.25,17.4,1,19,32.2884699693117,36.298726360478575,7.194492254733211,47.68533505988993,56.982732505301414,7.752225519287824,0.5931623268827475,0.6338714279831497,0.6208140911351095,693.631896972656,296.705383300781,0.656695902347565,0.196970269083977,1496.09716796875,2.34443497657776,NA,0.0820497646927834,0,0.238043516874313,0,0.747044503688812,0,36.0124130249023,10.6092386245728,55.6944465637207,5.11077690124512,0.796676993370056,0,14.3594570159912,11.871150970459,650.488525390625,31.6521186828613,994.089294433594,147.425231933594,0.975851774215698,0.406506538391113,NA,NA,NA,NA,NA,637.057678222656,306.615325927734,5584.33251953125,728.88037109375,Lab,ACSA
sm3,27.5,ACSA,6214.78692944427,20655.2267277943,0.482011932884677,202819.916178094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,19.5,19.5,40.125,418.75,17.525,1,13.75,29.838709677419352,35.50065019505851,26.360384108454156,42.528735632183896,55.04032258064516,35.79647149066735,0.618125454916013,0.6190855752249848,0.6510108405666637,1000000,1000000,0.191571190953255,0.0638535991311073,9746.4013671875,0,0.126891077,0.13789726793766,0,0.0666046142578125,0,2.9491651058197,0,18.1243171691895,5.96357583999634,28.2041778564453,1.63247561454773,1.08158254623413,0.249507740139961,2.42269897460938,0.918367624282837,470.961975097656,41.2152862548828,772.803100585938,110.46085357666,1.49974465370178,0.631238460540771,NA,NA,NA,NA,NA,8814.1103515625,8337.0927734375,11358.17578125,10065.6904296875,Lab,ACSA
sm4,29,ACSA,4261.54172133623,12904.7994024887,0.428563681497035,199990.76895274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,21.9,21.9,38.425,442.5,18.25,1,17.5,31.893827680640413,37.22070330913547,31.51294498381877,46.82957005876896,59.2881814086199,46.01299468399291,0.6208137917811338,0.6393441137442887,0.6501934732356695,4772.4755859375,3283.2646484375,0.226585686206818,0.0755237117409706,8041.646484375,4.30802822113037,0,0.0612569637596607,0,0.267562121152878,0.0668848231434822,0.953052997589111,0.146573290228844,13.8010292053223,3.34598970413208,9.60743236541748,2.4485807418823202,1.02857613563538,0,0.887871921062469,0.403495103120804,501.735565185547,42.3527870178223,395.205688476563,82.9599533081055,1.04243135452271,0.26052126288414,NA,NA,NA,NA,NA,2584.17529296875,1915.52966308594,1000000,6303.4970703125,Lab,ACSA
sm5,27,ACSA,17734.5774658541,2.19226877819496,0.791724824171915,186839.575596206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,22.9,22.9,37.375,414.75,18.85,2,14.5,34.330759330759335,36.89567430025446,32.510288065843625,52.27829495345419,58.467741935483886,48.170731707317074,0.5878816651834028,0.5714636078999858,0.6309205006866455,1.70409154891968,0,0.451137751340866,0.0644376575946808,0.305061727762222,0,0,0.214013993740082,0.0713336691260338,0.127891138195992,0,0.858925819396973,0,21.8069667816162,6.68388414382935,50.4914245605469,6.29880952835083,0.313704580068588,0,0.0771987661719322,0,835.867126464844,30.4907932281494,946.572021484375,100.86302947998,0.486781865358353,0.243365749716759,NA,NA,NA,NA,NA,184.599075317383,0.800483524799347,1345.17749023438,395.200378417969,Lab,ACSA
sm6,24,ACSA,4616.62298085618,0,0.4467486812508,193947.002945723,NA,NA,NA,NA,2.7752164555977163,NA,NA,NA,NA,0.03822991116307915,NA,NA,21.5,21.5,21.5,36.075,386,18.675,1,17.5,32.34723015419759,34.815145761197364,33.446615689606354,47.81360796893464,53.409869773817675,50.25531914893618,0.5686792590039679,0.5603262123159136,0.5595939300802614,422.548004150391,201.231750488281,0.341530650854111,0,1005.97320556641,379.988891601563,0.057978492,0.125223055481911,0,0.186273217201233,0,1.27998983860016,0,14.7892656326294,3.9480037689209,28.7433452606201,4.65699052810669,2.66915893554688,0.0784182995557785,1.68797016143799,0.710429072380066,571.235595703125,54.2384071350098,597.678405761719,107.855133056641,1.76476919651031,0.335942506790161,NA,NA,NA,NA,NA,913.866638183594,245.11653137207,7013.68505859375,2647.10546875,Lab,ACSA
sm7,43,ACSA,33725.9702779715,63.4444850895473,1.19986132699433,166489.550623413,NA,NA,4.4075580815683635,3.800519964607436,5.3763073231418375,NA,NA,0.7977424920530831,1.935544301747131,0.1234014709371636,NA,NA,24.8,24.8,24.8,33.4,401,18.875,1.5,20,32.72521129663987,28.98535780573314,32.27988527517723,48.64409376436342,40.81603020182954,47.66661339299984,0.6266705256658615,0.6612348567888445,0.6558376389995899,1.30191993713379,0.247873708605766,2.44061660766602,0.0625167042016983,0.087760291993618,0,0.121442124,0.23931460082531,0.0598240867257118,0.13732585310936,0,1.06529903411865,0.0760608091950417,12.5757761001587,3.00594902038574,22.0653667449951,4.03369951248169,1.34564864635468,0.14944052696228,0.726640045642853,0.242163494229317,572.124694824219,41.719799041748,542.552551269531,96.3679809570313,1.16887295246124,0.584291279315948,NA,NA,NA,NA,NA,734.792663574219,227.500747680664,673.623718261719,476.465423583984,Lab,ACSA
sm8,26.5,ACSA,1978.74132943142,0,0.379791519521144,197924.655321083,NA,NA,2.7173166577771433,2.556556037479617,2.1490556876649336,NA,NA,0.22664179422999955,0.4321467651348274,0.08172624726877775,NA,NA,23.4,23.4,23.4,38.075,412.5,18.65,1,20,32.79695109040863,37.66557115825117,36.0196862503845,48.80277252678008,60.424988017255146,56.298076923076934,0.6094843721352672,0.6009393013854186,0.6283984401073761,1.63433635234833,0,1.94338834285736,1.44156134128571,0.0743965953588486,0,1.000932097,0.0649893954396248,0,3.42135047912598,2.61971664428711,0.445942491292953,0,28.8489227294922,7.63873767852783,41.9664306640625,5.68779134750366,0.380673229694366,0,1.65483677387238,0.393797695636749,421.943756103516,49.075252532959,627.219482421875,74.1083145141602,2.33377170562744,0.33311265707016,NA,NA,NA,NA,NA,760.844055175781,121.134605407715,5669.50390625,3010.11206054688,Lab,ACSA
sm9,26,ACSA,7810.67030682854,0,0.649266265726461,189992.32933615,NA,NA,3.9960257946814184,3.18146025687576,2.684870359773352,NA,NA,0.18951819193455283,0.1963257477016888,0.03073498265069438,NA,NA,23.5,23.5,23.5,36.4,426.5,19.075,1,20,32.008473721375964,33.94678935787157,33.32016850974198,47.077151335311555,51.3930950938825,49.970384995064194,0.6471210882469599,0.634063452044944,0.6415579637126538,1.09216892719269,0.136465683579445,0.255629450082779,0.127807781100273,0.707491934299469,0.265259623527527,0.128568992,0.0690315738320351,0,0.211045041680336,0.0703441426157951,0.929648876190186,0.0774426907300949,23.3985710144043,3.91601252555847,23.551082611084,3.14163589477539,1.64524924755096,0,0.84718519449234,0.385008543729782,521.251647949219,46.3011665344238,651.830505371094,139.091735839844,1.22437429428101,0.305974155664444,NA,NA,NA,NA,NA,1063.59265136719,356.851470947266,614.503295898438,458.175018310547,Lab,ACSA
smr1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ridge,NA
untagged,38.270833333333336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowland,NA
wa1,36,FRAM,3095.76179497174,0,0.3746799557199,192548.573014947,NA,NA,NA,2.491474757888802,4.9569824364751724,NA,NA,NA,0.14244979487224874,0.05421207245953016,NA,NA,21,21.2,21.5,NA,NA,NA,NA,NA,33.16570881226053,33.4006161691278,30.82609875203472,49.62379075600143,50.15153932046579,44.56319246984998,0.5359391564680311,0.6018994216943904,0.5850320845502979,4.05136632919312,0.0641985535621643,0.633106708526611,0.158244743943214,0.499305456876755,0.0713163763284683,0.181820661,0,0,0.0606756508350372,0,0.924474358558655,0,41.1675796508789,3.5231511592865,37.0663452148438,3.41391015052795,0.661728501319885,0,2.2257661819458,0,575.423583984375,34.9502258300781,1123.79992675781,198.604522705078,22.7971096038818,3.50208282470703,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa10,30,FRAM,558.022004469396,0,0.275640484711213,193693.321137386,NA,NA,2.3798226635630506,2.4293138837372115,2.37406021256008,NA,NA,0.00183256494129598,0.00718814810454795,-0.01380597689030603,NA,NA,22.8,22.5,22.7,23.87777777777778,230,18.166666666666664,NA,NA,30.908184876043354,32.0817843866171,29.388646288209607,44.73494410385864,47.23590585659551,41.62028447742733,0.5324827233557328,0.5262419413474164,0.5507323659479677,0.602820158004761,0.0669647753238678,5.4284405708313,1.21314811706543,0.950363397598267,0.0791676342487335,0.144069389,0.192197129130363,0.128127932548523,7.55988550186157,0,1.69218146800995,0,30.4778957366943,6.95219421386719,37.4990272521973,4.22214984893799,1.23548567295074,0,0.154575034976006,0,365.602386474609,40.8824081420898,1252.26599121094,184.451873779297,8.00483322143555,1.80026125907898,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa101,41,FRAM,5552.58694994758,5.99096189425362,0.458469636501955,190811.898315423,NA,NA,2.399144699915986,2.7797812530092294,3.670563102749389,NA,NA,0.01036814771280912,0.01896414361256259,0.0175692058862525,NA,NA,21.7,21.9,21.7,22.15833333333333,203.75,16.975,1.25,15.25,30.767524401064772,32.62707441811919,38.51992409867172,44.440884331944886,48.4275755228505,62.65432098765431,0.5993070968601666,0.6197576594412649,0.6120075904213406,0.52647340297699,0,0.18234671652317,0.0607790946960449,0.776997029781342,0.0970965698361397,0,0,0,0.330260545015335,0.0825564414262772,4.58778953552246,0,21.4804992675781,7.16821813583374,24.3748073577881,3.85310864448547,0.942609310150146,0.0942269489169121,0.267329066991806,0.0891029313206673,578.945983886719,36.1533660888672,1385.39636230469,198.424942016602,13.6009683609009,2.10384631156921,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa102,29.5,FRAM,39465.361132044,0,0.985682886283832,163011.432754987,NA,NA,0.943045907782904,0.9902574229069966,0.9745537895645042,NA,NA,0.01328551526933743,0.01617187756898979,0.01371416783295408,NA,NA,21.9,21.9,22,22.15833333333333,203.75,16.975,1.25,15.25,34.02289076550161,40.88429804518913,33.812949640287776,51.71828643351615,70.08989387798829,51.08695652173915,0.5202891954317916,0.509503843961009,NA,4.73142528533936,0.0646856650710106,0.2328014560043815,0.164270516484976,0.60762882232666,0.202508062124252,NA,NA,NA,0.2852021157741545,0.0314842127263546,1.59944367408752,0,NA,NA,NA,NA,1.321740210056305,0.0446089059114456,0.430106610059738,0.0860087424516678,NA,NA,NA,NA,7.906305789947535,0.8633544519543654,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa103,36,FRAM,609.523901976424,93.4765301752358,0.265506136317408,193707.406753027,NA,NA,2.5058578508714304,2.1674155638925905,3.3547982033767236,NA,NA,0.01321599647318395,0.00661734079689015,0.10017426304444547,NA,NA,22.2,22.3,22.1,22.15833333333333,203.75,16.975,1.25,15.25,30.301914580265095,40.451112877583455,36.98143421908622,43.475964078182784,67.92925079259133,58.6833955372032,0.545252323465057,0.5754001011667701,0.5818476925351903,0.828792214393616,0.0637325271964073,0,0,0.462843328714371,0.0771279036998749,NA,NA,NA,0.12345565110445,0.061726201325655,4.08858299255371,0,NA,NA,NA,NA,1.20982730388641,0,0.489075273275375,0,NA,NA,NA,NA,2.21685171127319,2.21685171127319,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa103*,NA,FRAM,1005.50516221863,0,0.295717695011328,193294.208434326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87234042553192,44.94851099359867,35.806312148724615,48.96988906497624,81.64812942366027,55.77855603448278,0.545252323465057,0.5697353913438368,0.6087047970799553,1.5414422750473,0.140047684311867,3.02742838859558,0.378002762794495,0.710452973842621,0.157841354608536,NA,NA,NA,0.191873222589493,0.0639542564749718,1.39324736595154,0.0632936432957649,NA,NA,NA,NA,1.39744114875793,0,1.19592201709747,0.140633627772331,NA,NA,NA,NA,9.23862361907959,1.23679900169373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAM
wa104,35,FRAM,739.452243851723,0,0.290933214650571,190890.838924545,NA,NA,2.9529872226334,2.090150125465118,2.1545925643761703,NA,NA,0.6462053176494873,0.11540332300939396,0.00657883356573127,NA,NA,23.4,23.4,23.5,18.68888888888889,181,18.233333333333334,1,14.666666666666666,37.163066335308734,NA,NA,59.1420748402799,NA,NA,0.4799141507892555,NA,NA,NA,NA,0.38089919090271,0.31740739941597,NA,NA,1.496555328,0.0626432001590729,0,0.944728672504425,0.0629583150148392,NA,NA,14.5341749191284,2.96676635742188,25.1397857666016,2.56907367706299,2.81729960441589,1.7393000125885,NA,NA,519.504699707031,46.7577285766602,1279.19067382813,199.753021240234,19.1049537658691,6.33390855789185,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa105,23.5,NA,NA,NA,NA,NA,NA,NA,2.09226527753205,5.110379508168526,2.8168454546705415,NA,NA,1.840376422382222,-0.01579802807823778,0.11878578608252412,NA,NA,23.3,23.2,23.5,18.68888888888889,181,18.233333333333334,1,14.666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa12,56,FRAM,57862.0307610254,0,1.29219420121862,101055.745853962,NA,NA,4.5454478130522675,3.0630498973707385,5.392341086403683,NA,NA,0.11401463543396242,0.03385080252883637,0.06121712974395074,NA,NA,22.1,22.1,22.1,19.525,229,18.15,0.75,20.75,31.77437020810515,28.012728392527197,28.82475779672042,46.57248354471023,38.91344645658062,40.49829253042182,0.5980589404585034,0.6733323726818886,0.6641556209685808,0.609223008155823,0,0,0,0.651403367519379,0.0723603367805481,0.065154962,0.137309819459915,0,0.0614425167441368,0.0614425167441368,NA,NA,32.3636627197266,7.23759269714355,5.18520545959473,0.189300417900085,1.04244232177734,0,0.364808410406113,0,392.45849609375,45.485725402832,435.832763671875,44.0556755065918,1.97773671150208,0.635338604450226,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,FRAM
wa13,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab,NA
wa14,47,FRAM,11652.915200404,0,0.600785553619708,185692.677599324,NA,NA,3.300951579054399,3.6097136074202822,4.956969422378847,NA,NA,0.08735492193414875,0.09676792973888634,0.05338959558862147,NA,NA,21.4,21.3,21.5,NA,NA,NA,NA,NA,33.08948343623353,30.933304460805537,33.812949640287776,49.586550937820405,44.78758426085592,51.08695652173915,0.5326747474175271,0.6124607450930797,0.6008964727407251,0.7197849452495575,0.03377265855669975,0.39917153865098953,0.24797841534018533,0.5058177560567856,0.1345112696290015,NA,NA,NA,0.06871566921472544,0,1.34781986474991,0,NA,NA,NA,NA,1.18191432952881,0.11953167617321,0.20609171688556654,0,NA,NA,NA,NA,9.56107378005979,1.3919699192047101,1257.93212890625,271.620941162109,1850.30895996094,1358.43579101563,NA,NA,NA,NA,NA,Lab,FRAM
