Section Id,Quadrat,Sub_Quadrat,Tag,Stem_Tag,Species_Code,PX,PY,DBH,Status,POM,Codes,Notes,Secondary,Latitude,Longitude
,308,b,2487,,PIST,161.7,77.6,1.8,LI,1.3,M,,FALSE,41.98964573,-72.12883018
,308,a,2504,,BELE,164.8,64,1.8,LI,,,,FALSE,41.98952044,-72.12882182
,308,a,2618,,BELE,161.4,63.6,1.8,LI,,,,FALSE,41.98952221,-72.12886317
,600,b,2626,,KALA,5.1,136.2,1.8,LI,1.3,M,,FALSE,41.9904093,-72.13057306
,207,a,2668,,PIST,141,49.1,1.8,LI,,,,FALSE,41.98942565,-72.12913672
,207,c,2728,,PIST,158.2,53.2,1.8,LI,,,,FALSE,41.9894351,-72.12892315
,104,a,2735,,PIST,85.9,20.9,1.8,LI,1.3,M,,TRUE,41.98926195,-72.12985253
,104,a,2744,,PIST,89.2,27.8,1.8,LI,1.3,M,,FALSE,41.98931791,-72.12979871
,308,d,2840,,BELE,178.2,60.2,1.8,LI,1.3,M,,FALSE,41.98946586,-72.12867013
,104,c,2858,,PIST,92.7,34.9,1.8,LI,1.3,M,,FALSE,41.98937532,-72.12974208
,207,a,2902,,PIST,140.7,45.7,1.8,LI,,,,FALSE,41.98939601,-72.12914744
,304,d,2961,,KALA,91.5,63.6,1.8,LI,1.3,M,,FALSE,41.98963138,-72.12969608
13,2,a,3092,,KALA,42.7,0.7,1.8,LI,1.3,M,,FALSE,41.98915052,-72.13040973
5,3,c,3130,,KALA,76.6,11.5,1.8,LI,1.3,M,,FALSE,41.98919322,-72.1299831
6,4,b,3135,,KALA,84.5,17.5,1.8,LI,1.3,M,,FALSE,41.98923403,-72.12987635
2,4,b,3145,,KALA,84.2,15.1,1.8,LI,1.3,M,2 stems tagged 1 1.8 dbh ,FALSE,41.98921324,-72.12988497
11,4,c,3186,,KALA,92.4,17.2,1.8,LI,1.3,M,,FALSE,41.98921903,-72.12978285
,4,b,3623,,KALA,82.3,12.2,1.8,LI,1.3,M,,FALSE,41.98919052,-72.12991371
,5,b,3703,,PIST,105.5,12.5,1.8,LI,1.3,M,,FALSE,41.98915695,-72.12963663
,4,b,3705,,KALA,84.2,10.6,1.8,LI,1.3,M,,FALSE,41.98917338,-72.12989443
,4,a,3709,,KALA,82.1,0.3,1.8,LI,1.3,M,,TRUE,41.98908544,-72.12994109
,6,c,3741,,BELE,137.3,19.6,1.8,,,,,FALSE,41.98917016,-72.1292428
,6,b,3743,,PIST,123.1,10.3,1.8,,,,,FALSE,41.98910997,-72.12943154
,6,c,3775,,BELE,137.9,16.9,1.8,,,,,FALSE,41.98914531,-72.12924132
,4,a,3786,,KALA,88.1,2.1,1.8,LI,1.3,M,,FALSE,41.98909201,-72.12986582
,5,a,3810,,BELE,108.7,2.9,1.8,LI,1.3,M,,TRUE,41.98906692,-72.12961867
,203,c,3917,,KALA,76.7,51.2,1.8,LI,,M,,FALSE,41.98954467,-72.12989849
,4,a,3960,,KALA,85.2,13.5,1.8,LI,1.3,M,,FALSE,41.98919751,-72.12987642
,700,c,4003,,KALA,13.3,159,1.8,LI,,M,,FALSE,41.99059843,-72.13042744
,604,c,4010,,KALA,93.9,139.7,1.8,,,,,FALSE,41.99030162,-72.12950757
,308,c,4317,,PIST,178.8,74.9,1.8,LI,,,,FALSE,41.98959511,-72.12863209
,308,c,4329,,PIST,177.4,74.2,1.8,LI,,M,,FALSE,41.9895911,-72.12865024
,308,d,4355,,PIST,178.3,65.6,1.8,LI,1.3,M,,FALSE,41.98951353,-72.12865759
,307,c,4570,,PIST,156.4,75.7,1.8,LI,1.3,M,,FALSE,41.98963718,-72.12889732
,307,d,4649,,PIST,155.3,69.9,1.8,LI,1.3,M,,FALSE,41.98958753,-72.12892262
,307,c,4686,,PIST,159.9,75.7,1.8,,,M,,FALSE,41.98963172,-72.12885562
,700,c,4711,,KALA,18.2,159.8,1.8,,,,,FALSE,41.99059786,-72.13036737
,308,b,4819,,PIST,169.9,79.8,1.8,LI,,,,FALSE,41.98965241,-72.12872784
,308,c,4848,,PIST,176.9,79.8,1.8,LI,1.3,M,,FALSE,41.98964148,-72.12864443
,308,a,4853,,PIST,169.9,63.7,1.8,LI,,,,FALSE,41.98950982,-72.12876168
,308,d,4942,,PIST,179.3,66.5,1.8,LI,1.3,M,,FALSE,41.98951994,-72.12864378
,308,c,4956,,PIST,175.8,73,1.8,LI,,M,,FALSE,41.98958297,-72.12867183
,308,d,4984,,PIST,179,63.4,1.8,LI,,,,FALSE,41.98949295,-72.12865387
,802,a,5064,,KALA,50,166.8,1.8,LI,,M,,FALSE,41.99061019,-72.12997374
,704,d,5108,,KALA,92,147.6,1.8,LI,,,,TRUE,41.99037455,-72.12951361
,704,d,5128,,KALA,96.3,144.1,1.8,LI,,,,FALSE,41.99033684,-72.12946973
,801,b,5276,,KALA,22.9,172.7,1.8,LI,,M,,FALSE,41.99070477,-72.13028426
,309,a,5301,,PIST,182.6,69.8,1.8,LI,,M,,FALSE,41.98954401,-72.12859753
,801,b,5324,,KALA,23,175.4,1.8,LI,1.3,M,,FALSE,41.99072853,-72.1302774
,509,a,5437,,PIST,191.1,113.2,1.8,LI,,M,,FALSE,41.98991511,-72.12840504
,802,a,5473,,KALA,49.8,163.9,1.8,LI,,M,,FALSE,41.99058482,-72.12998221
,704,d,5500,,KALA,92.5,140.1,1.8,LI,,M,,TRUE,41.99030735,-72.12952342
,801,b,5534,,KALA,22.9,170.8,1.8,LI,,,,TRUE,41.99068794,-72.13028825
,901,a,5628,,KALA,23.3,182.6,1.8,LI,1.3,M,,FALSE,41.99079182,-72.13025869
,309,a,5667,,PIST,182.2,64.1,1.8,LI,1.3,M,,FALSE,41.98949415,-72.12861427
,802,a,5701,,KALA,49,164,1.8,LI,,M,,TRUE,41.99058696,-72.12999154
,800,b,5769,,KALA,2.1,173.6,1.8,LI,,,,TRUE,41.99074522,-72.13053022
,800,b,5833,,KALA,0.3,174.4,1.8,LI,,,,FALSE,41.99075512,-72.13054999
,800,b,5900,,KALA,2.6,178.8,1.8,LI,,,,FALSE,41.9907905,-72.13051334
,309,c,5908,,PIST,199.6,75.3,1.8,LI,1.3,M,,FALSE,41.98956617,-72.1283834
,800,c,5914,,BELE,11.8,176.6,1.8,LI,1.3,M,,FALSE,41.99075664,-72.13040834
,309,b,5941,,PIST,188.6,73.9,1.8,LI,,M,,FALSE,41.98957095,-72.12851742
,309,b,5943,,PIST,181.4,78.6,1.8,LI,1.3,M,,FALSE,41.98962382,-72.12859333
,802,a,5981,,KALA,48.1,165.2,1.8,LI,,M,,FALSE,41.99059899,-72.12999974
,309,c,5995,,PIST,198,77.8,1.8,LI,,,,FALSE,41.98959081,-72.12839721
,901,a,6022,,KALA,23.7,181.7,1.8,LI,1.3,M,,FALSE,41.99078323,-72.13025582
,802,c,6031,,KALA,59,171.1,1.8,LI,1.3,M,,FALSE,41.99063422,-72.12985746
,802,b,6058,,KALA,44.7,172.4,1.8,LI,,M,,TRUE,41.99066807,-72.13002513
,802,c,6088,,KALA,58.6,174.3,1.8,LI,1.3,M,,FALSE,41.99066319,-72.1298555
,804,c,6091,,KALA,95,173.6,1.8,LI,1.3,M,,FALSE,41.99060014,-72.12942323
,802,b,6115,,KALA,48.7,170.6,1.8,LI,,,,FALSE,41.99064588,-72.12998124
,802,b,6123,,KALA,49.2,170.2,1.8,LI,,M,,FALSE,41.99064155,-72.12997613
,805,a,6140,,KALA,105,167.9,1.8,LI,1.3,M,,FALSE,41.99053404,-72.12931605
,802,d,6221,,KALA,57.4,163.5,1.8,LI,,,,FALSE,41.99056941,-72.12989249
,802,d,6253,,KALA,51.5,164,1.8,LI,,,,FALSE,41.99058305,-72.12996175
,904,d,6420,,KALA,99.8,182.5,1.8,LI,,M,,FALSE,41.99067146,-72.12934733
,805,a,6482,,KALA,100.3,167.3,1.8,LI,1.3,M,,FALSE,41.99053606,-72.12937332
,902,d,6502,,KALA,59.6,186.1,1.8,LI,,,,TRUE,41.99076613,-72.12981879
,901,a,6516,,KALA,24.9,181.6,1.8,LI,1.3,M,,FALSE,41.99078047,-72.13024173
,803,a,6530,,KALA,61.8,163.2,1.8,LI,,,,TRUE,41.99055988,-72.12984069
,807,d,6559,,KALA,152.4,169.5,1.8,LI,1.3,M,,FALSE,41.99047417,-72.12874788
,902,d,6562,,KALA,59.3,184.6,1.8,LI,,,,FALSE,41.99075331,-72.12982552
,903,c,6571,,KALA,78,199,1.8,LI,1.3,M,,TRUE,41.99085164,-72.12957243
,902,d,6579,,KALA,57.4,182.3,1.8,LI,,,,TRUE,41.99073591,-72.12985299
,803,a,6623,,KALA,65.9,164.4,1.8,LI,,,,TRUE,41.9905641,-72.12978932
,803,a,6638,,KALA,69.6,165.2,1.8,LI,,,,FALSE,41.99056541,-72.12974355
,901,a,6672,,KALA,22.9,186.2,1.8,LI,1.3,M,,FALSE,41.99082433,-72.1302559
,803,a,6719,,KALA,66.4,166.6,1.8,LI,,,,TRUE,41.99058281,-72.12977874
,803,a,6733,,KALA,67.7,165,1.8,LI,,,,FALSE,41.99056661,-72.12976661
,804,c,6741,,KALA,99,171,1.8,LI,1.3,M,,TRUE,41.99057086,-72.12938103
,803,b,6825,,KALA,62.7,174.3,1.8,LI,1.3,M,,FALSE,41.99065678,-72.12980665
,803,b,6828,,KALA,66.7,177.5,1.8,LI,1.3,M,,FALSE,41.99067888,-72.12975226
,901,c,6863,,KALA,32.7,198.3,1.8,LI,,M,,FALSE,41.99091619,-72.1301137
,902,b,6868,,KALA,42.9,197.5,1.8,LI,,,,FALSE,41.99089318,-72.12999383
,901,a,6879,,KALA,23.9,185.2,1.8,LI,1.3,M,,FALSE,41.99081391,-72.13024608
,901,d,6967,,KALA,32.6,180.6,1.8,LI,,M,,TRUE,41.99075959,-72.13015208
,902,d,6980,,KALA,52.7,186.6,1.8,LI,1.3,M,,TRUE,41.99078134,-72.12989996
,902,b,6989,,KALA,44.7,196.5,1.8,LI,1.3,M,,FALSE,41.99088151,-72.12997449
,907,c,7012,,KALA,151.3,196.1,1.8,LI,1.3,M,,FALSE,41.99071148,-72.12870509
,705,b,7036,,KALA,105.4,151.6,1.8,LI,1.3,M,,FALSE,41.99038905,-72.12934554
,509,c,7064,,PIST,196.5,115.9,1.8,LI,1.3,M,,FALSE,41.98993058,-72.12833502
,903,a,7082,,KALA,65.8,184.6,1.8,LI,,M,,TRUE,41.99074316,-72.12974806
,904,a,7097,,KALA,89.5,181.3,1.8,LI,1.3,M,,TRUE,41.99067692,-72.12947259
,409,b,7164,,PIST,183.5,90.8,1.8,LI,,M,,FALSE,41.98972859,-72.12854267
,409,a,7188,,PIST,184,82.6,1.8,LI,1.3,M,,FALSE,41.98965519,-72.12855395
,902,d,7304,,TSCA,56.4,182.8,1.8,LI,1.3,M,,FALSE,41.9907419,-72.12986386
,902,d,7313,,KALA,54.8,187.8,1.8,LI,1.3,M,,FALSE,41.99078868,-72.12987241
,902,d,7328,,KALA,56,187.3,1.8,LI,1.3,M,,FALSE,41.99078238,-72.12985917
,902,d,7330,,KALA,50.5,181.4,1.8,LI,1.3,M,,TRUE,41.99073872,-72.1299371
,903,d,7344,,KALA,79.2,183.4,1.8,LI,,M,,FALSE,41.99071161,-72.12959091
,805,a,7351,,KALA,100.5,167.9,1.8,LI,1.3,M,,FALSE,41.99054106,-72.12936967
,902,d,7364,,KALA,58.1,183.2,1.8,LI,1.3,M,,FALSE,41.99074279,-72.12984276
,905,b,7517,,KALA,103.3,199.9,1.8,LI,,,,TRUE,41.9908201,-72.12926907
,706,b,7584,,KALA,125.2,156.1,1.8,LI,1.3,M,,TRUE,41.99039798,-72.12910015
,509,a,7621,,PIST,190.4,113.2,1.8,LI,,M,,FALSE,41.9899162,-72.12841338
,805,a,7627,,KALA,106,168.7,1.8,LI,1.3,M,,TRUE,41.99053956,-72.12930245
,905,b,7666,,KALA,109.7,192.7,1.8,LI,,,,TRUE,41.99074634,-72.12920793
,609,a,7709,,PIST,183.7,125.6,1.8,LI,1.3,M,,FALSE,41.99003649,-72.12846716
,905,a,7726,,KALA,107.8,186.9,1.8,LI,,,,FALSE,41.99069794,-72.12924276
,905,a,7744,,KALA,104.6,182.7,1.8,LI,1.3,M,,TRUE,41.99066574,-72.12928972
,805,a,7781,,KALA,102.1,169.4,1.8,LI,1.3,M,,FALSE,41.99055185,-72.12934745
,609,a,7789,,PIST,183.9,126.2,1.8,LI,1.3,M,,FALSE,41.99004149,-72.12846352
,905,b,7797,,KALA,117.7,197,1.8,LI,,M,,TRUE,41.99077193,-72.12910357
,609,d,7803,,PIST,192,124.3,1.8,LI,,,,FALSE,41.99001201,-72.12837099
,908,d,7818,,KALA,173.7,237,1.8,LI,1.3,M,,FALSE,41.99103872,-72.12835222
,609,a,7848,,PIST,185.8,124.2,1.8,LI,,,,FALSE,41.99002081,-72.12844508
,509,a,7948,,PIST,191.6,113.7,1.8,LI,,,,FALSE,41.98991875,-72.12839803
,509,a,7992,,PIST,194,112.7,1.8,LI,,M,,FALSE,41.98990615,-72.12837154
,709,b,8000,,PIST,182,152.4,1.8,LI,,,,FALSE,41.9902765,-72.1284311
,805,b,8007,,KALA,106.4,170.7,1.8,LI,1.3,M,,TRUE,41.99055665,-72.12929348
,805,b,8102,,KALA,103.4,170.3,1.8,LI,1.3,M,,FALSE,41.99055779,-72.12933007
,705,c,8170,,KALA,112.2,159.1,1.8,LI,1.3,M,,FALSE,41.99044485,-72.12924875
,805,b,8188,,KALA,107.7,178.6,1.8,LI,1.3,M,,FALSE,41.99062458,-72.12926139
,409,a,8240,,PIST,188.2,86.4,1.8,LI,,M,,FALSE,41.98968228,-72.12849592
,409,b,8246,,PIST,186.7,95.8,1.8,LI,,M,,FALSE,41.98976787,-72.12849404
,409,a,8325,,PIST,181.8,87.7,1.8,LI,1.3,M,,FALSE,41.98970379,-72.12856945
,705,d,8369,,KALA,112.8,145.1,1.8,LI,1.3,M,,TRUE,41.99031992,-72.12927102
,805,b,8416,,KALA,106.3,174.8,1.8,LI,1.3,M,,FALSE,41.99059312,-72.12928606
,805,b,8427,,KALA,101.4,174.2,1.8,LI,1.3,M,,FALSE,41.99059546,-72.12934571
,409,a,8442,,PIST,187.9,83.7,1.8,LI,,M,,FALSE,41.98965884,-72.12850517
,805,b,8471,,KALA,104.6,175.1,1.8,LI,1.3,M,,FALSE,41.99059843,-72.12930569
,705,b,8495,,KALA,101.9,151.7,1.8,LI,1.3,M,,FALSE,41.9903954,-72.12938703
,409,b,8529,,PIST,180.6,93.7,1.8,LI,1.3,M,,FALSE,41.9897588,-72.12857114
,409,b,8546,,PIST,185.3,93.7,1.8,LI,,M,,FALSE,41.98975146,-72.12851513
,409,b,8547,,PIST,182.8,90.3,1.8,LI,,M,,FALSE,41.98972525,-72.12855207
,409,b,8554,,KALA,181.1,100,1.8,LI,1.3,M,,FALSE,41.98981382,-72.12855194
,409,b,8582,,PIST,187,90.8,1.8,LI,,M,,FALSE,41.98972312,-72.12850097
,409,b,8658,,PIST,187.6,99.4,1.8,LI,1.3,M,,FALSE,41.98979835,-72.12847575
,408,c,8688,,PIST,178.1,99.7,1.8,LI,1.3,M,,FALSE,41.98981585,-72.12858832
,409,a,8742,,PIST,189.5,89.2,1.8,LI,,M,,FALSE,41.98970505,-72.12847454
,409,a,8776,,PIST,182.8,83.5,1.8,LI,1.3,M,,FALSE,41.98966503,-72.12856636
,408,a,8856,,PIST,169.6,82.8,1.8,LI,1.3,M,,FALSE,41.98967945,-72.12872511
,408,d,8902,,PIST,174.5,80.2,1.8,LI,1.3,M,,FALSE,41.98964877,-72.12867219
,409,a,8939,,PIST,181.5,80.5,1.8,LI,1.3,M,,FALSE,41.98964049,-72.12858815
,409,b,8950,,PIST,185.3,96.8,1.8,LI,1.3,M,,FALSE,41.98977892,-72.12850862
,409,a,8962,,PIST,187.2,89.8,1.8,LI,,M,,FALSE,41.98971395,-72.12850069
,409,c,9069,,PIST,191.2,92.8,1.8,LI,1.3,M,,FALSE,41.98973428,-72.12844672
,408,d,9094,,PIST,176.4,83.3,1.8,LI,1.3,M,,FALSE,41.98967326,-72.12864304
,409,c,9234,,PIST,193.1,93.6,1.8,LI,1.3,M,,FALSE,41.98973839,-72.1284224
,409,c,9310,,PIST,192.8,90.9,1.8,LI,1.3,M,,FALSE,41.98971495,-72.12843165
,408,c,9384,,PIST,178.5,98.9,1.8,LI,1.3,M,,FALSE,41.98980814,-72.12858523
,107,b,9396,,BELE,144.1,38.5,1.8,LI,1.3,M,,FALSE,41.98932693,-72.12912205
,107,d,9417,,BELE,153.7,22,1.8,LI,1.3,M,,FALSE,41.9891658,-72.12904234
,107,a,9579,,BELE,149.2,24.1,1.8,LI,1.3,M,,FALSE,41.98919143,-72.12909154
,107,d,9645,,BELE,157.6,27.6,1.8,LI,1.3,M,,FALSE,41.98920931,-72.1289841
,107,d,9949,,BELE,150.1,24.5,1.8,LI,1.3,M,,FALSE,41.98919357,-72.12907998
,308,d,1367,,BELE,178.6,60.3,1.7,LI,1.3,M,,FALSE,41.98946612,-72.12866515
,207,d,1420,,VACO,150.9,41.6,1.7,LI,1.3,M,This is a blue berry,TRUE,41.98934376,-72.12903451
,6,d,1447,,BELE,138.3,9.4,1.7,LI,1.3,M,,FALSE,41.98907826,-72.12925231
,308,a,1460,,PIST,163.7,65.8,1.7,LI,1.3,M,,FALSE,41.9895381,-72.12883114
,308,d,1465,,BELE,179,60.6,1.7,LI,1.3,M,,FALSE,41.98946815,-72.12865976
,307,c,1485,,PIST,156.7,79.8,1.7,LI,1.3,M,,FALSE,41.98967303,-72.12888513
,308,c,1725,,PIST,179.5,75.9,1.7,LI,1.3,M,,FALSE,41.98960287,-72.12862165
,308,a,1740,,PIST,164.7,66.5,1.7,LI,1.3,M,,FALSE,41.98954274,-72.12881775
,407,d,1768,,PIST,159.9,81.6,1.7,,,,,FALSE,41.98968397,-72.12884322
,307,a,1775,,PIST,148.7,66.4,1.7,LI,,,,FALSE,41.98956684,-72.12900862
,407,d,1794,,PIST,159.3,83.9,1.7,,,,,FALSE,41.98970528,-72.12884553
,307,c,1796,,PIST,155.4,77.3,1.7,,,M,,FALSE,41.98965292,-72.12890588
,308,a,1889,,PIST,163.9,66,1.7,LI,1.3,,,FALSE,41.98953956,-72.12882834
,308,d,2018,,PIST,178.1,69.9,1.7,LI,1.3,M,,FALSE,41.98955192,-72.12865094
,206,d,2035,,PIST,139.9,49.8,1.7,LI,1.3,M,,FALSE,41.98943357,-72.12914836
,602,c,2038,,KALA,59.3,139.3,1.7,LI,,,,FALSE,41.99035211,-72.1299207
,207,c,2058,,BELE,156.3,55.9,1.7,LI,,,,FALSE,41.98946198,-72.12894012
,308,a,2075,,PIST,164.4,64.2,1.7,LI,,,,FALSE,41.98952284,-72.12882616
,308,c,2083,,PIST,179.1,78.9,1.7,LI,,,,FALSE,41.98963007,-72.12862011
,600,b,2095,,KALA,3.7,132.3,1.7,LI,1.3,M,,FALSE,41.99037695,-72.13059794
,207,b,2109,,PIST,141.8,50.5,1.7,LI,,,,FALSE,41.9894368,-72.12912424
,308,c,2159,,PIST,173.4,78.5,1.7,LI,,M,,FALSE,41.98963543,-72.12868887
,308,c,2186,,PIST,170.9,70.4,1.7,LI,,M,,FALSE,41.9895676,-72.12873568
,308,c,2213,,PIST,180.5,70.1,1.7,LI,,M,,FALSE,41.98954995,-72.12862192
,206,b,2225,,BELE,,55.1,1.7,LI,,,,FALSE,#DIV/0!,#DIV/0!
,204,b,2256,,KALA,85.8,50.6,1.7,LI,,,,FALSE,41.98952515,-72.12979131
,207,c,2272,,PIST,154,58.6,1.7,LI,,,,FALSE,41.98948948,-72.12896185
,207,a,2274,,TSCA,144,48.1,1.7,LI,1.3,M,,FALSE,41.98941211,-72.12910307
,207,d,2283,,BELE,152.3,41.7,1.7,LI,1.3,M,,FALSE,41.98934246,-72.12901762
,308,a,2304,,PIST,167.6,65.6,1.7,LI,,,,FALSE,41.98953024,-72.12878509
,307,c,2350,,PIST,156.7,77.4,1.7,LI,1.3,M,,FALSE,41.98965177,-72.12889017
,204,b,2367,,KALA,95.5,48.1,1.7,LI,1.3,M,,FALSE,41.98948786,-72.12968098
,104,d,2408,,PIST,92.8,25.5,1.7,LI,1.3,M,,FALSE,41.98929192,-72.12976064
,204,b,2447,,KALA,81.2,54.6,1.7,LI,1.3,M,,FALSE,41.98956776,-72.12983772
,104,d,2459,,BELE,92.1,24.4,1.7,LI,1.3,M,,FALSE,41.98928327,-72.1297713
,204,c,2475,,KALA,92.6,51.1,1.7,LI,1.3,M,,FALSE,41.98951896,-72.12970924
,204,a,2483,,KALA,83.2,47.5,1.7,LI,1.3,M,,FALSE,41.98950175,-72.12982881
,104,d,2498,,PIST,91.6,26.9,1.7,LI,1.3,M,,FALSE,41.98930619,-72.129772
,308,d,2505,,BELE,179.4,60.4,1.7,LI,,M,,TRUE,41.98946575,-72.12865541
,308,a,2512,,PIST,164.7,69.4,1.7,LI,,,,FALSE,41.98956842,-72.12881166
,207,c,2553,,PIST,155,58.1,1.7,LI,,,,FALSE,41.98948349,-72.12895099
,308,c,2563,,PIST,173.7,77.6,1.7,LI,,M,,FALSE,41.98962699,-72.12868719
,304,a,2578,,KALA,86.3,61.8,1.7,LI,1.3,M,,FALSE,41.98962356,-72.12976182
,204,b,2580,,KALA,88.9,49.1,1.7,LI,1.3,M,,TRUE,41.98950702,-72.12975753
,308,a,2644,,PIST,168.5,62.2,1.7,LI,,,,FALSE,41.98949872,-72.12878151
,207,a,2659,,PIST,143.7,41.3,1.7,LI,1.3,M,,FALSE,41.98935235,-72.12912094
,207,c,2685,,BELE,156.3,55.2,1.7,LI,,,,FALSE,41.98945578,-72.12894159
,207,a,2704,,TSCA,143,47.1,1.7,LI,1.3,M,,FALSE,41.98940481,-72.12911709
,207,c,2754,,PIST,154.2,58.7,1.7,LI,,,,FALSE,41.98949006,-72.12895926
,206,b,2769,,BELE,126.3,54.9,1.7,LI,,,,FALSE,41.98949998,-72.12929969
,308,a,2777,,BELE,164.4,62.2,1.7,LI,,,,FALSE,41.98950512,-72.12883036
,207,c,2802,,PIST,153.6,59.4,1.7,LI,,,,FALSE,41.98949719,-72.12896494
,307,d,2808,,PIST,158,65.7,1.7,LI,1.3,M,,FALSE,41.98954612,-72.12889927
,204,b,2809,,KALA,87.3,52.3,1.7,LI,,,,FALSE,41.98953786,-72.12976987
,207,a,2822,,PIST,147.3,45.2,1.7,LI,1.3,M,,FALSE,41.98938127,-72.12906985
,207,d,2827,,BELE,152.1,40.6,1.7,LI,1.3,M,,FALSE,41.98933303,-72.12902232
,104,a,2861,,PIST,85.1,25.5,1.7,LI,1.3,M,,FALSE,41.98930394,-72.1298524
,308,c,2874,,PIST,178.9,78.5,1.7,LI,,,,FALSE,41.98962684,-72.12862333
,104,a,2925,,PIST,89.9,23.7,1.7,LI,1.3,M,,FALSE,41.9892805,-72.12979898
,207,d,2942,,BELE,156.6,45.8,1.7,LI,1.3,M,,FALSE,41.98937206,-72.12895777
,206,d,2966,,PIST,139,42.3,1.7,LI,1.3,M,,FALSE,41.98936855,-72.12917484
,204,b,2979,,KALA,84.2,52.2,1.7,LI,,,,FALSE,41.98954182,-72.12980702
,207,d,2982,,BELE,156.6,47.6,1.7,LI,1.3,M,,FALSE,41.989388,-72.12895399
11,2,a,3091,,KALA,47.9,1.8,1.7,LI,1.3,M,,FALSE,41.98915214,-72.13034546
18,,,3152,,,89.4,18.1,1.7,LI,1.3,M,,FALSE,41.98923169,-72.12981671
18,4,c,3213,,KALA,95.2,19.9,1.7,LI,1.3,M,,FALSE,41.98923857,-72.12974381
22,4,c,3214,,KALA,96,17.3,1.7,LI,1.3,M,,FALSE,41.98921429,-72.12973974
,203,c,3617,,KALA,77.3,53.4,1.7,LI,,M,,FALSE,41.98956322,-72.12988671
,204,a,3634,,PIST,84.1,41.3,1.7,LI,,,,FALSE,41.98944544,-72.12983111
,4,b,3660,,KALA,80.3,11.1,1.7,LI,1.3,M,,FALSE,41.9891839,-72.12993985
,6,c,3684,,BELE,138.2,19.1,1.7,,,,,FALSE,41.98916433,-72.12923312
,4,a,3714,,KALA,81.8,1,1.7,LI,1.3,M,,FALSE,41.98909211,-72.1299432
,6,a,3727,,PIST,125,5.2,1.7,LI,,,,FALSE,41.98906184,-72.12941962
,6,c,3822,,BELE,132.4,19.8,1.7,,,,,FALSE,41.98917959,-72.12930076
,6,c,3827,,BELE,131.7,19.3,1.7,,,,,FALSE,41.98917625,-72.12931015
,5,b,3842,,BELE,107.1,19.3,1.7,LI,,M,,FALSE,41.98921467,-72.12960328
,6,c,3846,,BELE,134.3,14.8,1.7,,,,,FALSE,41.98913234,-72.12928863
,5,d,3874,,PIST,110.5,8.7,1.7,LI,1.3,M,,FALSE,41.98911548,-72.12958504
,203,c,3972,,KALA,77.7,50.8,1.7,LI,,,,TRUE,41.98953957,-72.12988741
,407,a,4006,,BELE,141.5,82,1.7,LI,,,,FALSE,41.98971625,-72.12906163
,407,d,4071,,PIST,159,81,1.7,,,,,FALSE,41.98968006,-72.1288552
,307,c,4076,,PIST,144.9,76.7,1.7,,,,,FALSE,41.989664,-72.12903225
,308,c,4363,,PIST,172.8,79.2,1.7,LI,1.3,M,,FALSE,41.98964257,-72.12869455
,308,c,4378,,PIST,170.5,77.4,1.7,LI,1.3,M,,FALSE,41.98963022,-72.12872574
,308,d,4402,,PIST,179.9,62.7,1.7,LI,,,,FALSE,41.98948534,-72.12864462
,308,c,4417,,PIST,178.3,74.9,1.7,LI,,M,,FALSE,41.98959589,-72.12863805
,308,a,4431,,PIST,166.8,63.2,1.7,LI,,,,FALSE,41.98951023,-72.12879967
,308,d,4448,,PIST,179.5,66,1.7,LI,1.3,M,,FALSE,41.9895152,-72.12864245
,308,b,4473,,PIST,164.4,73.1,1.7,LI,1.3,M,,FALSE,41.98960166,-72.12880746
,308,b,4475,,PIST,160.3,74.8,1.7,LI,1.3,M,,FALSE,41.98962312,-72.12885274
,308,c,4500,,PIST,178.3,74.7,1.7,LI,,M,,FALSE,41.98959412,-72.12863847
,307,c,4509,,PIST,153.3,77.6,1.7,LI,1.3,M,,FALSE,41.98965885,-72.12893027
,308,a,4537,,PIST,163.1,66,1.7,LI,1.3,M,,FALSE,41.98954081,-72.12883787
,308,a,4539,,PIST,165.5,65.9,1.7,LI,1.3,M,,FALSE,41.98953618,-72.12880948
,307,c,4545,,PIST,153.3,76.7,1.7,LI,1.3,M,,FALSE,41.98965088,-72.12893216
,307,c,4556,,PIST,158.4,75.3,1.7,,,M,,FALSE,41.98963052,-72.12887433
,307,c,4568,,PIST,159.1,79.8,1.7,LI,1.3,M,,FALSE,41.98966928,-72.12885653
,702,d,4579,,KALA,59.6,140.2,1.7,LI,1.3,M,,FALSE,41.99035961,-72.12991524
,702,b,4609,,KALA,49.8,154.9,1.7,LI,1.3,M,,FALSE,41.99050511,-72.13000113
,308,a,4619,,PIST,179.9,67.8,1.7,LI,1.3,M,,FALSE,41.98953051,-72.1286339
,307,c,4646,,PIST,158,74.9,1.7,,,M,,FALSE,41.9896276,-72.12887994
,307,c,4670,,PIST,156.3,76.5,1.7,LI,1.3,M,,FALSE,41.98964442,-72.12889683
,307,d,4684,,PIST,156.8,69,1.7,LI,1.3,M,,FALSE,41.98957722,-72.12890663
,307,c,4695,,PIST,160,73.9,1.7,,,M,,FALSE,41.98961562,-72.12885821
,308,b,4813,,PIST,166,72.8,1.7,LI,1.3,M,,FALSE,41.98959651,-72.12878902
,308,c,4827,,PIST,177.9,74.6,1.7,LI,,M,,FALSE,41.98959386,-72.12864345
,308,b,4861,,PIST,163.7,72.8,1.7,LI,,M,,FALSE,41.9896001,-72.12881643
