"plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","material","core_type","lab_id","Well","Sample.description.1","Sample.description.2","Sample.description.3","Sample.description.4","Target","Conc.copies.µL.","Molecular.Weight.pg.µL.","Status","Status.Reason","Experiment","SampleType","TargetType","Supermix","DyeName.s.","Copies.20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","analysis_type"
"1A9","BELE_BBX7
Soil_Mineral
Lab ID: 65e",253.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",65,"A9","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","65e","A9","Plate 1","",NA,NA,"pmoa","33.7207832336426",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",674.415649414063,NA,NA,37.0343322753906,30.416540145874,14121,399,13722,"strict"
"1A9","BELE_BBX7
Soil_Mineral
Lab ID: 65e",253.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",65,"A9","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","65e","A9","Plate 1","",NA,NA,"mcra_probe","0.141394213",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.827884197,NA,NA,0.45294565,0.021420132,16642,2,16640,"loose"
"1A9","BELE_BBX7
Soil_Mineral
Lab ID: 65e",253.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",65,"A9","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","65e","A9","Plate 1","",NA,NA,"pmoa","667.760864257813",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",13355.216796875,NA,NA,684.845520019531,650.920715332031,14121,6116,8005,"loose"
"1A9","BELE_BBX7
Soil_Mineral
Lab ID: 65e",253.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",65,"A9","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","65e","A9","Plate 1","",NA,NA,"mmox","35.0301895141602",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",700.603759765625,NA,NA,38.2359237670898,31.8331699371338,15680,460,15220,"loose"
"1B10","FAGR_AB10
Soil_Mineral
Lab ID: 74e",253.6,"7/29/2022","Qespi","",NA,NA,"Plate 1",74,"B10","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","74e","B10","Plate 1","",NA,NA,"pmoa","268.004913330078",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5360.09814453125,NA,NA,277.239898681641,258.841888427734,16076,3275,12801,"loose"
"1B10","FAGR_AB10
Soil_Mineral
Lab ID: 74e",253.6,"7/29/2022","Qespi","",NA,NA,"Plate 1",74,"B10","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","74e","B10","Plate 1","",NA,NA,"mmox","3.18261480331421",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",63.6522979736328,NA,NA,4.20918130874634,2.33873724937439,16657,45,16612,"loose"
"1B10","FAGR_AB10
Soil_Mineral
Lab ID: 74e",253.6,"7/29/2022","Qespi","",NA,NA,"Plate 1",74,"B10","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","74e","B10","Plate 1","",NA,NA,"mmox","0.423851549625397",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",8.47703075408936,NA,NA,0.866515517234802,0.165990322828293,16657,6,16651,"strict"
"1B10","FAGR_AB10
Soil_Mineral
Lab ID: 74e",253.6,"7/29/2022","Qespi","",NA,NA,"Plate 1",74,"B10","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","74e","B10","Plate 1","",NA,NA,"pmoa","69.2529449462891",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1385.05883789063,NA,NA,73.7396469116211,64.7832946777344,16076,919,15157,"strict"
"1B10","FAGR_AB10
Soil_Mineral
Lab ID: 74e",253.6,"7/29/2022","Qespi","",NA,NA,"Plate 1",74,"B10","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","74e","B10","Plate 1","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.189607322,0,18591,0,18591,"loose"
"1B11","FAGR_AB501
Soil_Mineral
Lab ID: 82e",267.3,"8/1/2022","Qespi","",NA,NA,"Plate 1",82,"B11","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","82e","B11","Plate 1","",NA,NA,"pmoa","38.8986930847168",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",777.973876953125,NA,NA,42.1782569885254,35.6282424926758,16665,542,16123,"strict"
"1B11","FAGR_AB501
Soil_Mineral
Lab ID: 82e",267.3,"8/1/2022","Qespi","",NA,NA,"Plate 1",82,"B11","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","82e","B11","Plate 1","",NA,NA,"mcra_probe","0.064707011",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.29414022,NA,NA,0.309072793,0.002717623,18182,1,18181,"loose"
"1B11","FAGR_AB501
Soil_Mineral
Lab ID: 82e",267.3,"8/1/2022","Qespi","",NA,NA,"Plate 1",82,"B11","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","82e","B11","Plate 1","",NA,NA,"pmoa","181.624374389648",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3632.48754882813,NA,NA,188.945190429688,174.348861694336,16665,2384,14281,"loose"
"1B11","FAGR_AB501
Soil_Mineral
Lab ID: 82e",267.3,"8/1/2022","Qespi","",NA,NA,"Plate 1",82,"B11","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","82e","B11","Plate 1","",NA,NA,"mmox","0.203512281179428",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4.07024574279785,NA,NA,0.539452373981476,0.0482970625162125,17344,3,17341,"strict"
"1B11","FAGR_AB501
Soil_Mineral
Lab ID: 82e",267.3,"8/1/2022","Qespi","",NA,NA,"Plate 1",82,"B11","","8/4/2022","Cade","8/4/2022","FAGR","Soil","Mineral","82e","B11","Plate 1","",NA,NA,"mmox","2.37650322914124",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",47.5300636291504,NA,NA,3.2566876411438,1.6716068983078,17344,35,17309,"loose"
"1B2","ACRU_RM304
Soil_Mineral
Lab ID: 10e",250.4,"7/28/2022","Qespi ","",NA,NA,"Plate 1",10,"B2","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","10e","B2","Plate 1","",NA,NA,"pmoa","20.4098072052002",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",408.196136474609,NA,NA,22.7818126678467,18.042573928833,16571,285,16286,"strict"
"1B2","ACRU_RM304
Soil_Mineral
Lab ID: 10e",250.4,"7/28/2022","Qespi ","",NA,NA,"Plate 1",10,"B2","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","10e","B2","Plate 1","",NA,NA,"mmox","0.283384472131729",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5.66768932342529,NA,NA,0.668259024620056,0.0855040773749352,16608,4,16604,"strict"
"1B2","ACRU_RM304
Soil_Mineral
Lab ID: 10e",250.4,"7/28/2022","Qespi ","",NA,NA,"Plate 1",10,"B2","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","10e","B2","Plate 1","",NA,NA,"mmox","6.39271974563599",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",127.854393005371,NA,NA,7.81206369400024,5.15756845474243,16608,90,16518,"loose"
"1B2","ACRU_RM304
Soil_Mineral
Lab ID: 10e",250.4,"7/28/2022","Qespi ","",NA,NA,"Plate 1",10,"B2","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","10e","B2","Plate 1","",NA,NA,"pmoa","1178.42712402344",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",23568.54296875,NA,NA,1202.17687988281,1155.14758300781,16571,10485,6086,"loose"
"1B2","ACRU_RM304
Soil_Mineral
Lab ID: 10e",250.4,"7/28/2022","Qespi ","",NA,NA,"Plate 1",10,"B2","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","10e","B2","Plate 1","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.193564102,0,18211,0,18211,"loose"
"1B3","ACSA_SM10
Soil_Mineral
Lab ID: 18e",265.3,"7/28/2022","Qespi ","",NA,NA,"Plate 1",18,"B3","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","18e","B3","Plate 1","",NA,NA,"mcra_probe","0.128956541",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.579130888,NA,NA,0.413097709,0.019536009,18247,2,18245,"loose"
"1B3","ACSA_SM10
Soil_Mineral
Lab ID: 18e",265.3,"7/28/2022","Qespi ","",NA,NA,"Plate 1",18,"B3","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","18e","B3","Plate 1","",NA,NA,"pmoa","934.296447753906",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",18685.9296875,NA,NA,955.112182617188,913.842651367188,15145,8300,6845,"loose"
"1B3","ACSA_SM10
Soil_Mineral
Lab ID: 18e",265.3,"7/28/2022","Qespi ","",NA,NA,"Plate 1",18,"B3","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","18e","B3","Plate 1","",NA,NA,"pmoa","30.2139739990234",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",604.279479980469,NA,NA,33.2399711608887,27.1957378387451,15145,384,14761,"strict"
"1B3","ACSA_SM10
Soil_Mineral
Lab ID: 18e",265.3,"7/28/2022","Qespi ","",NA,NA,"Plate 1",18,"B3","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","18e","B3","Plate 1","",NA,NA,"mmox","0.135226503014565",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",2.70453000068665,NA,NA,0.433185338973999,0.0204858165234327,17401,2,17399,"strict"
"1B3","ACSA_SM10
Soil_Mineral
Lab ID: 18e",265.3,"7/28/2022","Qespi ","",NA,NA,"Plate 1",18,"B3","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","18e","B3","Plate 1","",NA,NA,"mmox","1.01457786560059",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",20.2915573120117,NA,NA,1.62239074707031,0.58178722858429,17401,15,17386,"loose"
"1B4","ACSA_SM5
Soil_Mineral
Lab ID: 26e",256.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",26,"B4","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","26e","B4","Plate 1","",NA,NA,"mmox","6.68388414382935",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",133.677688598633,NA,NA,8.15937423706055,5.39895343780518,16063,91,15972,"strict"
"1B4","ACSA_SM5
Soil_Mineral
Lab ID: 26e",256.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",26,"B4","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","26e","B4","Plate 1","",NA,NA,"pmoa","835.867126464844",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",16717.341796875,NA,NA,855.249206542969,816.799255371094,14892,7574,7318,"loose"
"1B4","ACSA_SM5
Soil_Mineral
Lab ID: 26e",256.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",26,"B4","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","26e","B4","Plate 1","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.184283882,0,19128,0,19128,"loose"
"1B4","ACSA_SM5
Soil_Mineral
Lab ID: 26e",256.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",26,"B4","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","26e","B4","Plate 1","",NA,NA,"mmox","21.8069667816162",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",436.139343261719,NA,NA,24.2981510162354,19.3210430145264,16063,295,15768,"loose"
"1B4","ACSA_SM5
Soil_Mineral
Lab ID: 26e",256.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",26,"B4","","8/4/2022","Cade","8/4/2022","ACSA","Soil","Mineral","26e","B4","Plate 1","",NA,NA,"pmoa","30.4907932281494",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",609.815856933594,NA,NA,33.556568145752,27.4329872131348,14892,381,14511,"strict"
"1B5","BEAL_YB11
Soil_Mineral
Lab ID: 34e",252.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",34,"B5","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","34e","B5","Plate 1","",NA,NA,"mmox","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.225429654121399,0,15637,0,15637,"strict"
"1B5","BEAL_YB11
Soil_Mineral
Lab ID: 34e",252.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",34,"B5","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","34e","B5","Plate 1","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.193595991,0,18208,0,18208,"loose"
"1B5","BEAL_YB11
Soil_Mineral
Lab ID: 34e",252.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",34,"B5","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","34e","B5","Plate 1","",NA,NA,"pmoa","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",0,NA,NA,0.213237270712852,0,16531,0,16531,"strict"
"1B5","BEAL_YB11
Soil_Mineral
Lab ID: 34e",252.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",34,"B5","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","34e","B5","Plate 1","",NA,NA,"pmoa","0.0711696967482567",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1.42339396476746,NA,NA,0.339945256710052,0.0029890404548496,16531,1,16530,"loose"
"1B5","BEAL_YB11
Soil_Mineral
Lab ID: 34e",252.3,"7/29/2022","Qespi","",NA,NA,"Plate 1",34,"B5","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","34e","B5","Plate 1","",NA,NA,"mmox","1.50568985939026",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",30.1137962341309,NA,NA,2.26973605155945,0.936237215995789,15637,20,15617,"loose"
"1B6","BEAL_YB4
Soil_Mineral
Lab ID: 42e",250,"7/29/2022","Qespi ","",NA,NA,"Plate 1",42,"B6","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","42e","B6","Plate 1","",NA,NA,"mmox","2.86388564109802",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",57.2777137756348,NA,NA,3.79889059066772,2.09691762924194,18097,44,18053,"loose"
"1B6","BEAL_YB4
Soil_Mineral
Lab ID: 42e",250,"7/29/2022","Qespi ","",NA,NA,"Plate 1",42,"B6","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","42e","B6","Plate 1","",NA,NA,"mcra_probe","1.253819466",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",25.07638931,NA,NA,1.87244451,0.789392173,19715,21,19694,"loose"
"1B6","BEAL_YB4
Soil_Mineral
Lab ID: 42e",250,"7/29/2022","Qespi ","",NA,NA,"Plate 1",42,"B6","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","42e","B6","Plate 1","",NA,NA,"mmox","0.195043608546257",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3.90087223052979,NA,NA,0.517001330852509,0.0462874248623848,18097,3,18094,"strict"
"1B6","BEAL_YB4
Soil_Mineral
Lab ID: 42e",250,"7/29/2022","Qespi ","",NA,NA,"Plate 1",42,"B6","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","42e","B6","Plate 1","",NA,NA,"pmoa","36.0315628051758",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",720.631225585938,NA,NA,39.4704704284668,32.6026763916016,14024,423,13601,"strict"
"1B6","BEAL_YB4
Soil_Mineral
Lab ID: 42e",250,"7/29/2022","Qespi ","",NA,NA,"Plate 1",42,"B6","","8/4/2022","Cade","8/4/2022","BEAL","Soil","Mineral","42e","B6","Plate 1","",NA,NA,"pmoa","273.076232910156",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5461.5244140625,NA,NA,283.0712890625,263.165374755859,14024,2905,11119,"loose"
"1B7","BELE_BB11
Soil_Mineral
Lab ID: 50e",251.5,"7/29/2022","Qespi","",NA,NA,"Plate 1",50,"B7","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","50e","B7","Plate 1","",NA,NA,"mcra_probe","0.061693832",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",1.233876705,NA,NA,0.294678926,0.002591076,19070,1,19069,"loose"
"1B7","BELE_BB11
Soil_Mineral
Lab ID: 50e",251.5,"7/29/2022","Qespi","",NA,NA,"Plate 1",50,"B7","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","50e","B7","Plate 1","",NA,NA,"pmoa","67.5335998535156",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1350.67199707031,NA,NA,71.9620971679688,63.1217041015625,16079,897,15182,"strict"
"1B7","BELE_BB11
Soil_Mineral
Lab ID: 50e",251.5,"7/29/2022","Qespi","",NA,NA,"Plate 1",50,"B7","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","50e","B7","Plate 1","",NA,NA,"mmox","3.4443941116333",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",68.8878784179688,NA,NA,4.50490617752075,2.56546688079834,16761,49,16712,"loose"
"1B7","BELE_BB11
Soil_Mineral
Lab ID: 50e",251.5,"7/29/2022","Qespi","",NA,NA,"Plate 1",50,"B7","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","50e","B7","Plate 1","",NA,NA,"pmoa","513.616455078125",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",10272.3291015625,NA,NA,527.148254394531,500.238616943359,16079,5688,10391,"loose"
"1B7","BELE_BB11
Soil_Mineral
Lab ID: 50e",251.5,"7/29/2022","Qespi","",NA,NA,"Plate 1",50,"B7","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","50e","B7","Plate 1","",NA,NA,"mmox","0.561661660671234",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",11.2332334518433,NA,NA,1.05186033248901,0.25425910949707,16761,8,16753,"strict"
"1B8","BELE_BB6
Soil_Mineral
Lab ID: 58e",255.1,"7/29/2022","Qespi","",NA,NA,"Plate 1",58,"B8","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","58e","B8","Plate 1","",NA,NA,"pmoa","207.848876953125",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",4156.9775390625,NA,NA,216.315460205078,199.442810058594,14437,2338,12099,"loose"
"1B8","BELE_BB6
Soil_Mineral
Lab ID: 58e",255.1,"7/29/2022","Qespi","",NA,NA,"Plate 1",58,"B8","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","58e","B8","Plate 1","",NA,NA,"pmoa","41.6361083984375",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",832.72216796875,NA,NA,45.284236907959,37.9992599487305,14437,502,13935,"strict"
"1B8","BELE_BB6
Soil_Mineral
Lab ID: 58e",255.1,"7/29/2022","Qespi","",NA,NA,"Plate 1",58,"B8","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","58e","B8","Plate 1","",NA,NA,"mcra_probe","0.118214488",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",2.364289761,NA,NA,0.378682911,0.017908731,19905,2,19903,"loose"
"1B8","BELE_BB6
Soil_Mineral
Lab ID: 58e",255.1,"7/29/2022","Qespi","",NA,NA,"Plate 1",58,"B8","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","58e","B8","Plate 1","",NA,NA,"mmox","2.09485554695129",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",41.8971099853516,NA,NA,2.94013786315918,1.42982363700867,16863,30,16833,"loose"
"1B8","BELE_BB6
Soil_Mineral
Lab ID: 58e",255.1,"7/29/2022","Qespi","",NA,NA,"Plate 1",58,"B8","","8/4/2022","Cade","8/4/2022","BELE","Soil","Mineral","58e","B8","Plate 1","",NA,NA,"mmox","0.558263540267944",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",11.1652708053589,NA,NA,1.04549515247345,0.252720981836319,16863,8,16855,"strict"
"1B9","BEPA_PB1
Soil_Mineral
Lab ID: 66e",269.4,"7/29/2022","Qespi","",NA,NA,"Plate 1",66,"B9","","8/4/2022","Cade","8/4/2022","BEPA","Soil","Mineral","66e","B9","Plate 1","",NA,NA,"pmoa","161.363708496094",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",3227.27416992188,NA,NA,168.674758911133,154.097793579102,14715,1886,12829,"loose"
"1B9","BEPA_PB1
Soil_Mineral
Lab ID: 66e",269.4,"7/29/2022","Qespi","",NA,NA,"Plate 1",66,"B9","","8/4/2022","Cade","8/4/2022","BEPA","Soil","Mineral","66e","B9","Plate 1","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.204455212,0,17241,0,17241,"loose"
"1B9","BEPA_PB1
Soil_Mineral
Lab ID: 66e",269.4,"7/29/2022","Qespi","",NA,NA,"Plate 1",66,"B9","","8/4/2022","Cade","8/4/2022","BEPA","Soil","Mineral","66e","B9","Plate 1","",NA,NA,"mmox","0.289165705442429",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",5.78331422805786,NA,NA,0.681894183158875,0.087248258292675,16276,4,16272,"strict"
"1B9","BEPA_PB1
Soil_Mineral
Lab ID: 66e",269.4,"7/29/2022","Qespi","",NA,NA,"Plate 1",66,"B9","","8/4/2022","Cade","8/4/2022","BEPA","Soil","Mineral","66e","B9","Plate 1","",NA,NA,"pmoa","46.3115196228027",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",926.230407714844,NA,NA,50.126594543457,42.5087776184082,14715,568,14147,"strict"
"1B9","BEPA_PB1
Soil_Mineral
Lab ID: 66e",269.4,"7/29/2022","Qespi","",NA,NA,"Plate 1",66,"B9","","8/4/2022","Cade","8/4/2022","BEPA","Soil","Mineral","66e","B9","Plate 1","",NA,NA,"mmox","2.09806323051453",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",41.9612655639648,NA,NA,2.96094584465027,1.42200601100922,16276,29,16247,"loose"
"1C1","ACRU_RM14
Soil_Mineral
Lab ID: 3e",251.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",3,"C1","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","3e","C1","Plate 1","",NA,NA,"mmox","4.01537799835205",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",80.3075561523438,NA,NA,5.1330680847168,3.0735969543457,17316,59,17257,"loose"
"1C1","ACRU_RM14
Soil_Mineral
Lab ID: 3e",251.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",3,"C1","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","3e","C1","Plate 1","",NA,NA,"mmox","0.747591197490692",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",14.9518241882324,NA,NA,1.28553891181946,0.385969549417496,17316,11,17305,"strict"
"1C1","ACRU_RM14
Soil_Mineral
Lab ID: 3e",251.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",3,"C1","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","3e","C1","Plate 1","",NA,NA,"pmoa","71.3017044067383",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR EvaGreen Supermix","EvaGreen",1426.03405761719,NA,NA,75.7058258056641,66.9140014648438,17192,1011,16181,"strict"
"1C1","ACRU_RM14
Soil_Mineral
Lab ID: 3e",251.5,"7/28/2022","Qespi","",NA,NA,"Plate 1",3,"C1","","8/4/2022","Cade","8/4/2022","ACRU","Soil","Mineral","3e","C1","Plate 1","",NA,NA,"mcra_probe","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM",0,NA,NA,0.198513448,0,17757,0,17757,"loose"
